sample,pair,open_date,enter_tag,baseline_profit_abs,winner_profit_abs,delta_abs,baseline_exit_reason,winner_exit_reason,direction,winner_entry_order_count
3y,NEAR/USDT:USDT,2025-08-31 23:00:00+00:00,short_pullback_restart,-14.317,-14.482,-0.165,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,NEAR/USDT:USDT,2025-11-02 15:00:00+00:00,short_pullback_restart,-14.996,-15.079,-0.083,stop_loss,stop_loss,worsened,1
3y,NEAR/USDT:USDT,2025-11-28 02:00:00+00:00,short_pullback_restart,-15.759,-15.913,-0.154,stop_loss,stop_loss,worsened,1
3y,NEAR/USDT:USDT,2025-11-29 15:00:00+00:00,short_compression_breakdown,61.412,61.971,0.558,roi,roi,improved,1
3y,NEAR/USDT:USDT,2026-01-20 07:00:00+00:00,short_pullback_restart,0.18,0.182,0.002,trailing_stop_loss,trailing_stop_loss,improved,1
3y,NEAR/USDT:USDT,2026-02-04 14:00:00+00:00,short_pullback_restart,0.253,0.262,0.009,trailing_stop_loss,trailing_stop_loss,improved,2
3y,NEAR/USDT:USDT,2026-02-24 14:00:00+00:00,short_compression_breakdown,-15.773,-15.918,-0.144,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,NEAR/USDT:USDT,2026-04-02 02:00:00+00:00,short_pullback_restart,0.639,0.643,0.004,trailing_stop_loss,trailing_stop_loss,improved,2
3y,PAXG/USDT:USDT,2025-06-14 00:00:00+00:00,long_1d_center_compression,-12.175,-12.318,-0.143,stop_loss,stop_loss,worsened,1
3y,PAXG/USDT:USDT,2025-09-23 00:00:00+00:00,long_1d_center_compression,-1.555,-1.573,-0.018,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,PAXG/USDT:USDT,2025-11-11 00:00:00+00:00,long_1d_center_compression,-0.168,-0.17,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,PAXG/USDT:USDT,2025-12-12 00:00:00+00:00,long_1d_center_compression,32.582,32.766,0.184,swing_exit_long_1d,swing_exit_long_1d,improved,1
3y,PAXG/USDT:USDT,2026-01-07 00:00:00+00:00,long_1d_center_compression,77.12,77.571,0.451,roi,roi,improved,1
3y,SOL/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,-0.307,-0.307,0.0,trailing_stop_loss,trailing_stop_loss,same,2
3y,SOL/USDT:USDT,2024-02-09 00:00:00+00:00,long_1d_center_compression,33.305,33.305,0.0,roi,roi,same,1
3y,SOL/USDT:USDT,2024-06-06 00:00:00+00:00,long_1d_center_compression,-8.871,-8.871,0.0,stop_loss,stop_loss,same,1
3y,SOL/USDT:USDT,2024-06-13 16:00:00+00:00,short_compression_breakdown,0.172,0.172,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SOL/USDT:USDT,2024-10-21 00:00:00+00:00,long_1d_center_compression,-0.09,-0.09,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SOL/USDT:USDT,2024-12-18 20:00:00+00:00,short_compression_breakdown,0.001,0.001,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,SOL/USDT:USDT,2025-02-05 16:00:00+00:00,short_compression_breakdown,-0.044,-0.045,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-02-06 15:00:00+00:00,short_pullback_restart,0.024,0.024,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,SOL/USDT:USDT,2025-02-16 14:00:00+00:00,short_pullback_restart,36.76,37.141,0.381,roi,roi,improved,1
3y,SOL/USDT:USDT,2025-02-24 02:00:00+00:00,short_compression_breakdown,28.929,29.255,0.327,roi,roi,improved,1
3y,SOL/USDT:USDT,2025-03-30 14:00:00+00:00,short_pullback_restart,-13.046,-13.151,-0.105,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-04-05 14:00:00+00:00,short_pullback_restart,17.672,20.743,3.071,partial_exit,partial_exit,improved,3
3y,SOL/USDT:USDT,2025-05-09 00:00:00+00:00,long_1d_center_compression,-12.619,-12.757,-0.138,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-06-05 14:00:00+00:00,short_pullback_restart,0.296,0.293,-0.003,stale_loss_72h,stale_loss_72h,worsened,2
3y,SOL/USDT:USDT,2025-06-19 15:00:00+00:00,short_pullback_restart,-13.448,-13.581,-0.133,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-06-21 18:00:00+00:00,short_pullback_restart,23.365,23.592,0.228,partial_exit,partial_exit,improved,1
3y,SOL/USDT:USDT,2025-09-11 00:00:00+00:00,long_1d_center_compression,-0.002,-0.002,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-10-19 09:00:00+00:00,short_pullback_restart,-15.642,-15.81,-0.169,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2025-10-20 17:00:00+00:00,short_pullback_restart,-0.039,-0.032,0.006,trailing_stop_loss,trailing_stop_loss,improved,2
3y,SOL/USDT:USDT,2025-12-21 02:00:00+00:00,short_pullback_restart,-11.321,-11.413,-0.092,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2026-01-27 14:00:00+00:00,short_pullback_restart,-14.873,-15.01,-0.137,stop_loss,stop_loss,worsened,1
3y,SOL/USDT:USDT,2026-02-03 15:00:00+00:00,short_pullback_restart,-0.032,-0.032,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SOL/USDT:USDT,2026-03-07 20:00:00+00:00,short_compression_breakdown,-0.245,-0.247,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SOL/USDT:USDT,2026-05-31 15:00:00+00:00,short_pullback_restart,49.199,49.743,0.544,partial_exit,partial_exit,improved,1
3y,SUI/USDT:USDT,2023-07-26 17:00:00+00:00,short_pullback_restart,-7.65,-7.65,0.0,stop_loss,stop_loss,same,1
3y,SUI/USDT:USDT,2023-07-30 20:00:00+00:00,short_pullback_restart,-0.248,-0.248,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SUI/USDT:USDT,2023-09-11 09:00:00+00:00,short_compression_breakdown,-0.011,-0.011,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SUI/USDT:USDT,2023-09-17 18:00:00+00:00,short_compression_breakdown,0.034,0.034,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SUI/USDT:USDT,2023-10-09 09:00:00+00:00,short_pullback_restart,15.171,15.171,0.0,partial_exit,partial_exit,same,1
3y,SUI/USDT:USDT,2024-03-28 00:00:00+00:00,long_1d_center_compression,-0.791,-0.791,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SUI/USDT:USDT,2024-06-02 10:00:00+00:00,short_pullback_restart,-9.084,-9.084,0.0,stop_loss,stop_loss,same,1
3y,SUI/USDT:USDT,2024-06-29 23:00:00+00:00,short_pullback_restart,-8.562,-8.562,0.0,stop_loss,stop_loss,same,1
3y,SUI/USDT:USDT,2024-07-30 15:00:00+00:00,short_compression_breakdown,0.016,0.016,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,SUI/USDT:USDT,2025-01-26 21:00:00+00:00,short_pullback_restart,50.317,56.579,6.262,roi,roi,improved,3
3y,SUI/USDT:USDT,2025-02-16 14:00:00+00:00,short_compression_breakdown,-0.03,-0.031,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SUI/USDT:USDT,2025-04-19 17:00:00+00:00,short_pullback_restart,-12.203,-12.318,-0.115,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,SUI/USDT:USDT,2025-06-04 11:00:00+00:00,short_pullback_restart,0.455,0.459,0.004,trailing_stop_loss,trailing_stop_loss,improved,2
3y,SUI/USDT:USDT,2025-08-29 08:00:00+00:00,short_compression_breakdown,0.037,0.037,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,SUI/USDT:USDT,2025-09-24 04:00:00+00:00,short_pullback_restart,-14.384,-14.507,-0.123,stop_loss,stop_loss,worsened,1
3y,SUI/USDT:USDT,2025-09-25 01:00:00+00:00,short_pullback_restart,30.014,30.284,0.27,partial_exit,partial_exit,improved,2
3y,SUI/USDT:USDT,2025-09-30 16:00:00+00:00,short_compression_breakdown,-14.218,-14.349,-0.132,stop_loss,stop_loss,worsened,1
3y,SUI/USDT:USDT,2025-11-19 06:00:00+00:00,short_pullback_restart,15.526,15.669,0.144,partial_exit,partial_exit,improved,1
3y,SUI/USDT:USDT,2025-12-11 15:00:00+00:00,short_compression_breakdown,-16.126,-16.273,-0.147,stop_loss,stop_loss,worsened,1
3y,SUI/USDT:USDT,2026-03-22 00:00:00+00:00,short_pullback_restart,0.041,0.041,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,TAO/USDT:USDT,2024-06-10 05:00:00+00:00,short_pullback_restart,0.026,0.026,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,TAO/USDT:USDT,2024-06-22 20:00:00+00:00,short_pullback_restart,-8.783,-8.783,0.0,stop_loss,stop_loss,same,1
3y,TAO/USDT:USDT,2024-11-02 13:00:00+00:00,short_pullback_restart,28.217,28.76,0.542,roi,roi,improved,3
3y,TAO/USDT:USDT,2025-01-15 10:00:00+00:00,short_pullback_restart,-11.055,-11.116,-0.061,stop_loss,stop_loss,worsened,1
3y,TAO/USDT:USDT,2025-08-28 17:00:00+00:00,short_pullback_restart,0.109,0.11,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,TAO/USDT:USDT,2025-09-04 16:00:00+00:00,short_compression_breakdown,-13.159,-13.28,-0.122,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,TAO/USDT:USDT,2025-09-23 18:00:00+00:00,short_pullback_restart,18.628,18.8,0.172,partial_exit,partial_exit,improved,1
3y,TAO/USDT:USDT,2025-11-29 18:00:00+00:00,short_compression_breakdown,58.932,59.46,0.528,roi,roi,improved,1
3y,TAO/USDT:USDT,2025-12-17 06:00:00+00:00,short_pullback_restart,0.029,0.029,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,TAO/USDT:USDT,2026-01-25 05:00:00+00:00,short_pullback_restart,-0.009,-0.009,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,TAO/USDT:USDT,2026-01-29 02:00:00+00:00,short_pullback_restart,57.466,57.957,0.49,roi,roi,improved,2
3y,TAO/USDT:USDT,2026-02-03 15:00:00+00:00,short_pullback_restart,0.042,0.043,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,TAO/USDT:USDT,2026-02-22 13:00:00+00:00,short_compression_breakdown,-0.238,-0.24,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,XRP/USDT:USDT,2023-08-22 14:00:00+00:00,short_pullback_restart,0.052,0.052,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2023-09-01 17:00:00+00:00,short_compression_breakdown,-7.857,-7.857,0.0,stop_loss,stop_loss,same,1
3y,XRP/USDT:USDT,2023-09-06 15:00:00+00:00,short_pullback_restart,-5.136,-5.136,0.0,stop_loss,stop_loss,same,1
3y,XRP/USDT:USDT,2023-10-12 09:00:00+00:00,short_pullback_restart,-7.773,-7.773,0.0,stop_loss,stop_loss,same,1
3y,XRP/USDT:USDT,2024-01-19 15:00:00+00:00,short_compression_breakdown,0.07,0.07,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-01-22 00:00:00+00:00,short_pullback_restart,18.115,18.115,0.0,partial_exit,partial_exit,same,1
3y,XRP/USDT:USDT,2024-01-25 13:00:00+00:00,short_pullback_restart,-6.319,-6.319,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,-7.927,-7.927,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-04-30 09:00:00+00:00,short_pullback_restart,0.044,0.044,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-05-10 15:00:00+00:00,short_pullback_restart,0.16,0.16,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-06-13 16:00:00+00:00,short_compression_breakdown,0.259,0.259,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,XRP/USDT:USDT,2024-06-26 11:00:00+00:00,short_pullback_restart,-6.575,-6.575,0.0,stop_loss,stop_loss,same,1
3y,XRP/USDT:USDT,2024-06-29 23:00:00+00:00,short_pullback_restart,-4.579,-4.579,0.0,stop_loss,stop_loss,same,1
3y,XRP/USDT:USDT,2024-09-05 04:00:00+00:00,short_pullback_restart,26.857,32.384,5.527,partial_exit,partial_exit,improved,3
3y,XRP/USDT:USDT,2024-09-29 00:00:00+00:00,long_1d_center_compression,-0.224,-0.225,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,XRP/USDT:USDT,2024-10-09 21:00:00+00:00,short_pullback_restart,-10.269,-10.311,-0.042,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2024-10-23 08:00:00+00:00,short_compression_breakdown,0.155,0.155,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,XRP/USDT:USDT,2024-11-03 03:00:00+00:00,short_pullback_restart,-10.452,-10.494,-0.042,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2024-11-23 00:00:00+00:00,long_1d_center_compression,47.755,47.961,0.206,roi,roi,improved,1
3y,XRP/USDT:USDT,2024-11-30 00:00:00+00:00,long_1d_center_compression,-0.031,-0.031,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,XRP/USDT:USDT,2025-05-30 17:00:00+00:00,short_pullback_restart,0.022,0.022,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,XRP/USDT:USDT,2025-06-05 07:00:00+00:00,short_pullback_restart,27.64,27.899,0.26,partial_exit,partial_exit,improved,1
3y,XRP/USDT:USDT,2025-09-04 20:00:00+00:00,short_pullback_restart,-14.858,-14.999,-0.141,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2025-09-25 18:00:00+00:00,short_compression_breakdown,-9.071,-9.156,-0.086,stale_loss_72h,stale_loss_72h,worsened,1
3y,XRP/USDT:USDT,2025-10-09 17:00:00+00:00,short_compression_breakdown,54.093,54.592,0.5,roi,roi,improved,1
3y,XRP/USDT:USDT,2025-10-19 09:00:00+00:00,short_pullback_restart,-14.546,-14.682,-0.136,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2025-11-20 16:00:00+00:00,short_pullback_restart,31.247,31.506,0.259,partial_exit,partial_exit,improved,3
3y,XRP/USDT:USDT,2025-12-05 10:00:00+00:00,short_compression_breakdown,-0.149,-0.15,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,XRP/USDT:USDT,2025-12-14 11:00:00+00:00,short_pullback_restart,-0.133,-0.134,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,XRP/USDT:USDT,2025-12-15 14:00:00+00:00,short_pullback_restart,30.332,30.609,0.276,partial_exit,partial_exit,improved,1
3y,XRP/USDT:USDT,2025-12-28 19:00:00+00:00,short_pullback_restart,-10.812,-10.909,-0.097,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2026-01-22 14:00:00+00:00,short_pullback_restart,49.151,49.579,0.427,partial_exit,partial_exit,improved,2
3y,XRP/USDT:USDT,2026-01-29 03:00:00+00:00,short_pullback_restart,35.072,35.366,0.293,partial_exit,partial_exit,improved,1
3y,XRP/USDT:USDT,2026-02-22 13:00:00+00:00,short_pullback_restart,57.125,57.593,0.468,partial_exit,partial_exit,improved,2
3y,XRP/USDT:USDT,2026-03-22 00:00:00+00:00,short_pullback_restart,-0.012,-0.012,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,XRP/USDT:USDT,2026-03-24 17:00:00+00:00,short_compression_breakdown,-19.932,-20.095,-0.164,stop_loss,stop_loss,worsened,1
3y,XRP/USDT:USDT,2026-03-26 06:00:00+00:00,short_pullback_restart,38.357,38.669,0.312,partial_exit,partial_exit,improved,1
3y,XRP/USDT:USDT,2026-04-02 02:00:00+00:00,short_pullback_restart,-0.281,0.266,0.547,trailing_stop_loss,stale_loss_72h,improved,3
3y,XRP/USDT:USDT,2026-05-22 07:00:00+00:00,short_pullback_restart,-0.203,-0.205,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,XRP/USDT:USDT,2026-05-25 23:00:00+00:00,short_pullback_restart,47.976,48.509,0.533,partial_exit,partial_exit,improved,1
3y,XRP/USDT:USDT,2026-06-03 20:00:00+00:00,short_pullback_restart,27.309,27.616,0.307,partial_exit,partial_exit,improved,2
3y,ZEC/USDT:USDT,2023-07-30 07:00:00+00:00,short_pullback_restart,0.213,0.213,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ZEC/USDT:USDT,2023-08-04 09:00:00+00:00,short_pullback_restart,0.142,0.142,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ZEC/USDT:USDT,2023-08-17 15:00:00+00:00,short_pullback_restart,0.071,0.071,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ZEC/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,0.018,0.018,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ZEC/USDT:USDT,2023-12-31 21:00:00+00:00,short_pullback_restart,0.153,0.153,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ZEC/USDT:USDT,2024-02-05 16:00:00+00:00,short_pullback_restart,17.788,17.788,0.0,partial_exit,partial_exit,same,1
3y,ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,short_pullback_restart,15.236,15.236,0.0,partial_exit,partial_exit,same,1
3y,ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,short_pullback_restart,20.862,20.862,0.0,partial_exit,partial_exit,same,1
3y,ZEC/USDT:USDT,2024-09-03 14:00:00+00:00,short_pullback_restart,17.734,17.734,0.0,partial_exit,partial_exit,same,2
