symbol,pair,date,entry_tag,side,close,initial_stop,risk_pct,trend_up_4h,trend_down_4h,compression_width_pct,volume_ratio,body_pct_of_range,close_position,forward_ret_6h,forward_ret_24h,forward_ret_72h,mfe_24h,mae_24h,first_event_24h,bars_to_first_event_24h,hit_tp1_before_stop_24h,hit_tp2_before_stop_24h,hit_stop_before_tp1_24h,max_r_24h,min_r_24h,first_event_72h,bars_to_first_event_72h,hit_tp1_before_stop_72h,hit_tp2_before_stop_72h,hit_stop_before_tp1_72h,max_r_72h,min_r_72h,year,month
SOL,SOL/USDT:USDT,2022-12-08 00:00:00+00:00,short_pullback_restart,short,13.363,13.749520247754747,0.028924661210412886,False,True,0.020654044750430412,1.3215630225576442,0.6492146596858643,0.1308900523560223,0.0020997375328082324,-0.020953916037804943,-0.01641395554247027,0.007919746568109787,-0.029133972682359732,stop,18.0,False,False,True,0.27165459147336685,-1.0374618207697106,stop,18.0,False,False,True,0.27165459147336685,-1.6971944000621721,2022,2022-12
NEAR,NEAR/USDT:USDT,2022-12-11 14:00:00+00:00,short_pullback_restart,short,1.69,1.7137485745384355,0.014052410969488519,False,True,0.011834319526627229,1.7319816001413266,0.7272727272727346,0.2727272727272654,0.01318944844124692,0.058897243107769226,-0.02199074074074081,0.08333333333333326,-0.007633587786259666,tp1,6.0,True,True,False,5.474012757675327,-0.5474012757675383,tp1,6.0,True,True,False,5.684551709893614,-3.200192073717889,2022,2022-12
ZEC,ZEC/USDT:USDT,2022-12-11 14:00:00+00:00,long_pullback_restart,long,45.92,45.1997891750442,0.01568403364450783,True,False,0.009799651567944158,2.1818078031948724,0.8333333333333465,0.8333333333333465,-0.012848432055749148,-0.004573170731707377,0.025261324041811806,0.0030487804878049918,-0.05182926829268297,stop,6.0,False,False,True,0.1943875253591094,-3.30458793110485,stop,6.0,False,False,True,2.7491950015073887,-3.30458793110485,2022,2022-12
NEAR,NEAR/USDT:USDT,2022-12-11 20:00:00+00:00,short_pullback_restart,short,1.668,1.7129336190064424,0.026938620507459498,False,True,0.017386091127098404,5.523853605055708,0.75,0.21874999999999653,0.051039697542533125,0.03666873834679918,-0.0017953321364453378,0.0692307692307692,-0.0023923444976076125,tp1,2.0,True,True,False,2.403545549814609,-0.08902020554868942,tp1,2.0,True,True,False,2.514820806750474,-2.1809950359428907,2022,2022-12
ETH,ETH/USDT:USDT,2022-12-14 12:00:00+00:00,long_compression_breakout,long,1332.84,1314.4073658587367,0.013829592555192807,True,False,0.010503886437982054,1.9616012520591546,0.7426751592356682,0.8535031847133625,-1.5005552054248028e-05,-0.03484289186999179,-0.11551273971369391,0.016175985114492475,-0.03964466852735504,ambiguous,6.0,True,False,False,1.1696646195421463,-2.866654846781374,ambiguous,6.0,True,False,False,1.1696646195421463,-9.664381044769764,2022,2022-12
ETH,ETH/USDT:USDT,2022-12-14 12:00:00+00:00,long_pullback_restart,long,1332.84,1314.4073658587367,0.013829592555192807,True,False,0.010503886437982054,1.9616012520591546,0.7426751592356682,0.8535031847133625,-1.5005552054248028e-05,-0.03484289186999179,-0.11551273971369391,0.016175985114492475,-0.03964466852735504,ambiguous,6.0,True,False,False,1.1696646195421463,-2.866654846781374,ambiguous,6.0,True,False,False,1.1696646195421463,-9.664381044769764,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-14 13:00:00+00:00,short_pullback_restart,short,269.87,279.37672855746877,0.03522706694878557,False,True,0.02927335383703277,1.6304720836792652,0.6203389830508445,0.2813559322033855,0.007993127404474665,0.023514241286456405,0.13529090067729577,0.03311385039430359,-0.015396402641468021,none,,False,False,False,0.9098818744755562,-0.443896128356859,tp1,29.0,True,True,False,5.358310137084966,-0.443896128356859,2022,2022-12
ETH,ETH/USDT:USDT,2022-12-14 14:00:00+00:00,long_pullback_restart,long,1341.34,1314.3853409700332,0.02009532186467764,True,False,0.01394128259799905,3.417743886983925,0.7825560266505059,0.8794669897032096,-0.024423337856173677,-0.05341673252121004,-0.12292930949647363,0.009736532124591912,-0.05959711929861167,stop,4.0,False,False,True,0.4845173513595844,-2.9657210618441487,stop,4.0,False,False,True,0.4845173513595844,-6.924220402584347,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-14 19:00:00+00:00,short_pullback_restart,short,267.73,277.72518552640526,0.03733308006725147,False,True,0.029992903298098728,3.0675030980347584,0.5090403337969359,0.37969401947149084,0.018410742135493985,0.02390240171332425,0.1370508791302132,0.035946447918278945,-0.004499144790659604,none,,False,False,False,0.9294474800350369,-0.12105828319078289,tp1,27.0,True,True,False,4.882350594801906,-0.12105828319078289,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-15 01:00:00+00:00,short_compression_breakdown,short,262.89,274.7122426563234,0.04497030186132374,False,True,0.03457719958918169,1.551389777591348,0.5649913344887351,0.28942807625649297,-0.006987988214852359,0.009135925684234714,0.0976159659304412,0.02491228070175433,-0.016902883213043784,none,,False,False,False,0.5405065845592459,-0.38233016622970545,tp1,32.0,True,True,False,3.7184146255437387,-0.38233016622970545,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-15 01:00:00+00:00,short_pullback_restart,short,262.89,274.7122426563234,0.04497030186132374,False,True,0.03457719958918169,1.551389777591348,0.5649913344887351,0.28942807625649297,-0.006987988214852359,0.009135925684234714,0.0976159659304412,0.02491228070175433,-0.016902883213043784,none,,False,False,False,0.5405065845592459,-0.38233016622970545,tp1,32.0,True,True,False,3.7184146255437387,-0.38233016622970545,2022,2022-12
BTC,BTC/USDT:USDT,2022-12-16 07:00:00+00:00,long_pullback_restart,long,17496.6,17241.738794578763,0.014566327481981377,True,False,0.01198518569322044,1.5507220260409256,0.7221238938052968,0.7221238938052968,-0.031874764239909315,-0.043356995073328464,-0.04470582856097738,0.0007944400626407333,-0.055753689288204566,stop,1.0,False,False,True,0.054539489354715615,-3.827573515505001,stop,1.0,False,False,True,0.054539489354715615,-3.827573515505001,2022,2022-12
ADA,ADA/USDT:USDT,2022-12-16 08:00:00+00:00,short_pullback_restart,short,0.2921,0.3022750641856637,0.03483418071093345,False,True,0.014036288942143075,4.546451137407959,0.7391304347826039,0.25217391304347925,0.022043386983904956,0.10143288084464563,0.10811836115326257,0.14864333464412116,-0.0003422313483915085,tp1,8.0,True,True,False,3.714964280349109,-0.009827947831610317,tp1,8.0,True,True,False,3.714964280349109,-0.009827947831610317,2022,2022-12
NEAR,NEAR/USDT:USDT,2022-12-16 08:00:00+00:00,short_pullback_restart,short,1.566,1.614729946625678,0.031117462723932225,False,True,0.020434227330779074,2.702383940013607,0.8837209302325604,0.09302325581395372,0.031620553359683834,0.1233859397417505,0.17567567567567566,0.16865671641791047,0.0,tp1,1.0,True,True,False,4.637805202949084,0.0,tp1,1.0,True,True,False,5.191879275867783,0.0,2022,2022-12
ETH,ETH/USDT:USDT,2022-12-16 22:00:00+00:00,short_compression_breakdown,short,1178.1,1221.061083487279,0.036466414979440614,False,True,0.03232323232323226,1.5325754282039628,0.5967976710334818,0.2962154294031975,-0.0011700071217826125,-0.006242091944327344,0.013785625774473287,0.02026500389711594,-0.008883953359244967,none,,False,False,False,0.5446790001683438,-0.24580385648623243,none,,False,False,False,0.7006340985071451,-0.4166561582484385,2022,2022-12
ETH,ETH/USDT:USDT,2022-12-16 22:00:00+00:00,short_pullback_restart,short,1178.1,1221.061083487279,0.036466414979440614,False,True,0.03232323232323226,1.5325754282039628,0.5967976710334818,0.2962154294031975,-0.0011700071217826125,-0.006242091944327344,0.013785625774473287,0.02026500389711594,-0.008883953359244967,none,,False,False,False,0.5446790001683438,-0.24580385648623243,none,,False,False,False,0.7006340985071451,-0.4166561582484385,2022,2022-12
TRX,TRX/USDT:USDT,2022-12-16 22:00:00+00:00,short_compression_breakdown,short,0.05325,0.05525861117191096,0.037720397594571985,False,True,0.01821596244131453,2.4798549934612777,0.931818181818187,0.022727272727269262,0.01178035341060224,-0.027219583485568077,-0.0035553892215569594,0.02878670788253479,-0.028993435448577687,none,,False,False,False,0.7418060901167038,-0.7915917337486988,none,,False,False,False,0.7418060901167038,-0.9807771795502738,2022,2022-12
XRP,XRP/USDT:USDT,2022-12-16 22:00:00+00:00,short_compression_breakdown,short,0.3518,0.36620626777168863,0.04095016421742078,False,True,0.026151222285389387,2.2729044619406618,0.6228571428571434,0.3314285714285727,-0.010407876230660973,-0.0005681818181817455,0.04052055604850624,0.025655976676384862,-0.014841781013721578,none,,False,False,False,0.6108452334402558,-0.36789542468560765,tp1,53.0,True,False,False,1.4299331600987852,-0.36789542468560765,2022,2022-12
XRP,XRP/USDT:USDT,2022-12-16 22:00:00+00:00,short_pullback_restart,short,0.3518,0.36620626777168863,0.04095016421742078,False,True,0.026151222285389387,2.2729044619406618,0.6228571428571434,0.3314285714285727,-0.010407876230660973,-0.0005681818181817455,0.04052055604850624,0.025655976676384862,-0.014841781013721578,none,,False,False,False,0.6108452334402558,-0.36789542468560765,tp1,53.0,True,False,False,1.4299331600987852,-0.36789542468560765,2022,2022-12
ZEC,ZEC/USDT:USDT,2022-12-22 12:00:00+00:00,short_compression_breakdown,short,40.52,41.814330903370035,0.031943013409921804,False,True,0.02492596248766054,2.734801828824723,0.6612903225806348,0.30645161290323136,0.0445991234854346,0.02323232323232327,0.018602312719959935,0.04919730709476977,-0.0017245627001725161,tp1,3.0,True,False,False,1.467939917878034,-0.05408199697445394,tp1,3.0,True,False,False,1.467939917878034,-0.05408199697445394,2022,2022-12
ZEC,ZEC/USDT:USDT,2022-12-22 12:00:00+00:00,short_pullback_restart,short,40.52,41.814330903370035,0.031943013409921804,False,True,0.02492596248766054,2.734801828824723,0.6612903225806348,0.30645161290323136,0.0445991234854346,0.02323232323232327,0.018602312719959935,0.04919730709476977,-0.0017245627001725161,tp1,3.0,True,False,False,1.467939917878034,-0.05408199697445394,tp1,3.0,True,False,False,1.467939917878034,-0.05408199697445394,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-22 13:00:00+00:00,short_pullback_restart,short,242.83,248.5768508760147,0.023666148647262242,False,True,0.016101799612897896,3.3127324332360923,0.6793893129770985,0.13358778625955042,-0.0003704923431581131,-0.013006543917408409,-0.004713501106648033,0.011791666666666645,-0.023759749135643604,stop,14.0,False,False,True,0.4924436114762304,-1.0283893087719107,stop,14.0,False,False,True,0.4924436114762304,-1.0283893087719107,2022,2022-12
NEAR,NEAR/USDT:USDT,2022-12-25 09:00:00+00:00,short_pullback_restart,short,1.317,1.3413424536924443,0.0184832602068674,False,True,0.015186028853454835,1.4475846524006108,0.444444444444439,0.2222222222222195,0.003810975609755962,-0.02154531946508187,0.0007598784194529085,0.01698841698841691,-0.030191458026509688,stop,15.0,False,False,True,0.903770847341843,-1.684300215500712,stop,15.0,False,False,True,0.903770847341843,-2.6702320489645315,2022,2022-12
BNB,BNB/USDT:USDT,2022-12-25 13:00:00+00:00,short_pullback_restart,short,243.98,245.85729260418208,0.007694452841143078,False,True,0.00610705795557005,1.7127919396051599,0.5272727272727413,0.3272727272727155,0.006186077202243512,0.005564027531632432,0.0039089824301525855,0.012365145228215635,-0.005300065231572115,tp1,1.0,True,False,False,1.5873923933655174,-0.6924866145554355,tp1,1.0,True,False,False,1.5873923933655174,-3.20674570740284,2022,2022-12
ADA,ADA/USDT:USDT,2022-12-28 21:00:00+00:00,short_compression_breakdown,short,0.2482,0.25529935894645067,0.028603380122686012,False,True,0.020950846091861444,3.1001354937701193,0.6199999999999999,0.3800000000000001,0.009764035801464566,0.029875518672199286,0.0016142050040355294,0.03892842193386348,-0.002411575562700885,tp1,23.0,True,False,False,1.3099774317862245,-0.08451467301846459,tp1,23.0,True,False,False,1.3099774317862245,-0.5352595957836181,2022,2022-12
ADA,ADA/USDT:USDT,2022-12-28 21:00:00+00:00,short_pullback_restart,short,0.2482,0.25529935894645067,0.028603380122686012,False,True,0.020950846091861444,3.1001354937701193,0.6199999999999999,0.3800000000000001,0.009764035801464566,0.029875518672199286,0.0016142050040355294,0.03892842193386348,-0.002411575562700885,tp1,23.0,True,False,False,1.3099774317862245,-0.08451467301846459,tp1,23.0,True,False,False,1.3099774317862245,-0.5352595957836181,2022,2022-12
XRP,XRP/USDT:USDT,2022-12-29 00:00:00+00:00,short_compression_breakdown,short,0.3515,0.3624208572903816,0.031069295278468318,False,True,0.01934566145092469,2.2152828827845115,0.6086956521739169,0.10144927536231546,0.01589595375722541,0.023885814156714202,0.038711583924349924,0.04894061474186806,-0.0011366865586814878,tp1,20.0,True,False,False,1.5017136076344513,-0.036627161161816996,tp1,20.0,True,False,False,1.6573790425721722,-0.036627161161816996,2022,2022-12
LINK,LINK/USDT:USDT,2022-12-29 19:00:00+00:00,short_pullback_restart,short,5.607,5.740065309113362,0.02373199734499051,False,True,0.01640806135188167,1.5178097778125126,0.6164383561643793,0.12328767123288072,0.011181244364292242,0.02298850574712641,0.000892538379150265,0.03679733727810652,-0.005851063829787173,tp1,12.0,True,False,False,1.4955062391991785,-0.24799852207825196,tp1,12.0,True,False,False,1.7059292276292173,-0.24799852207825196,2022,2022-12
NEAR,NEAR/USDT:USDT,2022-12-29 19:00:00+00:00,short_pullback_restart,short,1.301,1.3332236468057126,0.02476836802898744,False,True,0.01844734819369717,2.0258975240912767,0.5454545454545454,0.2727272727272727,0.01087801087801088,0.020392156862745203,0.018794048551292075,0.054294975688816915,-0.0015349194167306734,tp1,1.0,True,True,False,2.0792184200616948,-0.06206622149437905,tp1,1.0,True,True,False,2.0792184200616948,-0.06206622149437905,2022,2022-12
LINK,LINK/USDT:USDT,2022-12-31 01:00:00+00:00,short_compression_breakdown,short,5.391,5.523287233192019,0.024538533331852956,False,True,0.019662400296790925,1.345294851082084,0.8249999999999972,0.1375000000000014,-0.012275558812751997,-0.02917341977309562,-0.04887085391672552,0.0009283327144449238,-0.04194064332681713,stop,9.0,False,False,True,0.03779654226150628,-1.7839967947431326,stop,9.0,False,False,True,0.03779654226150628,-2.796944127351525,2022,2022-12
LINK,LINK/USDT:USDT,2022-12-31 01:00:00+00:00,short_pullback_restart,short,5.391,5.523287233192019,0.024538533331852956,False,True,0.019662400296790925,1.345294851082084,0.8249999999999972,0.1375000000000014,-0.012275558812751997,-0.02917341977309562,-0.04887085391672552,0.0009283327144449238,-0.04194064332681713,stop,9.0,False,False,True,0.03779654226150628,-1.7839967947431326,stop,9.0,False,False,True,0.03779654226150628,-2.796944127351525,2022,2022-12
XRP,XRP/USDT:USDT,2022-12-31 23:00:00+00:00,short_pullback_restart,short,0.3388,0.345578837915916,0.020008376375194783,False,True,0.015053128689492308,2.441841939047975,0.8260869565217559,0.13043478260868305,0.0068350668647845225,0.0008862629246675358,-0.013395457192778126,0.010739856801909253,-0.00264939652634677,none,,False,False,False,0.53106447515843,-0.13276611878960956,tp1,26.0,True,True,False,6.195752210181695,-2.4487973021194334,2022,2022-12
LINK,LINK/USDT:USDT,2023-01-01 00:00:00+00:00,short_pullback_restart,short,5.523,5.6350619010212215,0.020290041828937504,False,True,0.016657613615788457,1.2790766937075864,0.7391304347826115,0.1739130434782547,-0.0036081544290096357,-0.014278065322148814,-0.017609391675560304,0.003999272859479985,-0.024549629106322857,stop,20.0,False,False,True,0.1963200677439256,-1.240385882563932,stop,20.0,False,False,True,0.1963200677439256,-2.123826187411625,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-01 04:00:00+00:00,short_pullback_restart,short,243.67,247.51864827020302,0.015794510075934784,False,True,0.009562112693396742,1.9967411534984785,0.860465116279081,0.09883720930231837,-0.002497134435893278,0.001397279414786512,-0.04645065351804023,0.013602329450915107,-0.00870591106952534,none,,False,False,False,0.8496489599522377,-0.5560393805192083,stop,29.0,False,False,True,0.8496489599522377,-3.907865552807865,2023,2023-01
DOGE,DOGE/USDT:USDT,2023-01-03 14:00:00+00:00,short_pullback_restart,short,0.07082,0.0723946342089945,0.022234315292212762,False,True,0.015955944648404295,3.502920710439694,0.4295302013422815,0.27516778523489416,0.010847844704538812,-0.0187058334488015,0.0008479366873939131,0.024446694633299515,-0.03026153635492268,tp1,2.0,True,False,False,1.073265136973721,-1.4035005637348708,tp1,2.0,True,False,False,1.073265136973721,-2.8451052151729535,2023,2023-01
LINK,LINK/USDT:USDT,2023-01-03 14:00:00+00:00,short_pullback_restart,short,5.619,5.728680002113853,0.019519487829480885,False,True,0.016195052500444954,4.323427210161065,0.5193798449612435,0.30232558139534754,0.005187835420393583,-0.029366039039557812,0.0008906305664411196,0.010066510875426982,-0.03784246575342465,stop,12.0,False,False,True,0.5105762118956687,-2.0149525505168344,stop,12.0,False,False,True,1.084974450278293,-2.2064186299777093,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-10 20:00:00+00:00,long_pullback_restart,long,277.8,272.9091335974479,0.017605710592340142,True,False,0.012598992080633548,1.8058625021914254,0.5902777777777748,0.7048611111111225,-0.010763138948884143,0.004643628509719111,0.04197264218862484,0.007703383729301683,-0.014002879769618337,none,,False,False,False,0.43755028738534296,-0.7953601018359762,tp1,27.0,True,True,False,2.858389260582765,-0.7953601018359762,2023,2023-01
ZEC,ZEC/USDT:USDT,2023-01-10 21:00:00+00:00,long_pullback_restart,long,43.96,42.18432587406897,0.040392950999341065,True,False,0.028889899909008098,2.244998441099433,0.6764705882352956,0.7647058823529461,-0.008871701546860788,-0.010236578707916388,0.028889899909008143,0.010464058234758822,-0.032757051865332065,none,,False,False,False,0.2590565426856184,-0.8109596118854114,tp1,47.0,True,False,False,1.1713861060567061,-0.8109596118854114,2023,2023-01
BTC,BTC/USDT:USDT,2023-01-13 15:00:00+00:00,long_compression_breakout,long,19252.5,18739.789404530013,0.026630858094792226,True,False,0.01982080249318263,4.692838316970183,0.8270321361058564,0.8528670447384987,0.028894948707959944,0.08021815348656025,0.09079859758472919,0.11902350344111157,-0.010362290611608871,tp1,6.0,True,True,False,4.469382962330721,-0.38910840104079375,tp1,6.0,True,True,False,4.469382962330721,-0.38910840104079375,2023,2023-01
BTC,BTC/USDT:USDT,2023-01-13 15:00:00+00:00,long_pullback_restart,long,19252.5,18739.789404530013,0.026630858094792226,True,False,0.01982080249318263,4.692838316970183,0.8270321361058564,0.8528670447384987,0.028894948707959944,0.08021815348656025,0.09079859758472919,0.11902350344111157,-0.010362290611608871,tp1,6.0,True,True,False,4.469382962330721,-0.38910840104079375,tp1,6.0,True,True,False,4.469382962330721,-0.38910840104079375,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-13 21:00:00+00:00,long_pullback_restart,long,293.33,284.19406352994923,0.031145591893262714,True,False,0.017966113251286886,3.243910280664152,0.627228525121555,0.782820097244728,0.04994374936078838,0.0375345174376982,0.02195479494085162,0.07489857839293634,-0.004704598915896807,tp1,3.0,True,True,False,2.4047890516775867,-0.1510518384758787,tp1,3.0,True,True,False,2.4047890516775867,-0.1510518384758787,2023,2023-01
ETH,ETH/USDT:USDT,2023-01-13 21:00:00+00:00,long_pullback_restart,long,1455.2,1398.7911168753342,0.03876366349963294,True,False,0.021227322704782916,3.8020993258982507,0.6615916955017295,0.8092272202998857,0.07115173172072575,0.057895821880153964,0.08575453545904343,0.13037383177570105,-0.009373282023089624,tp1,3.0,True,True,False,3.3633000600403897,-0.24180588666957226,tp1,3.0,True,True,False,3.3633000600403897,-0.24180588666957226,2023,2023-01
DOGE,DOGE/USDT:USDT,2023-01-15 15:00:00+00:00,long_pullback_restart,long,0.08591,0.08249924414385397,0.03970149989693901,True,False,0.03096263531602835,1.3250673704352918,0.6037735849056589,0.7452830188679198,-0.00337562565475491,-0.026655802584099608,-0.012571295541846106,0.029333022930974284,-0.052263997206378754,stop,24.0,False,False,True,0.7388391624276086,-1.3164237457539547,stop,24.0,False,False,True,1.1375777580234618,-1.3164237457539547,2023,2023-01
ETH,ETH/USDT:USDT,2023-01-15 15:00:00+00:00,long_pullback_restart,long,1557.66,1514.175156354224,0.027916774935336324,True,False,0.017750985452537837,2.8236946345045175,0.6854805725971354,0.7815950920245436,-0.0031136448262137906,-0.0046223180925234475,-0.004859853883389276,0.018514951915052036,-0.024177291578393323,none,,False,False,False,0.6632195859993938,-0.8660488768632905,tp1,28.0,True,False,False,1.3094217485022703,-0.8660488768632905,2023,2023-01
ADA,ADA/USDT:USDT,2023-01-16 01:00:00+00:00,long_pullback_restart,long,0.3582,0.34266817897741886,0.04336075104014841,True,False,0.028754885538805067,1.8846534147794027,0.7866666666666682,0.9066666666666696,-0.0008375209380234727,-0.03210496929089901,-0.08235622557230604,0.016471245114461075,-0.058626465661641536,stop,14.0,False,False,True,0.37986530951020886,-1.352062966053296,stop,14.0,False,False,True,0.37986530951020886,-2.3435758078257134,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-16 01:00:00+00:00,long_pullback_restart,long,305.71,297.1138455151468,0.028118656520405527,True,False,0.020280658140067347,2.241101752651571,0.7155425219941409,0.8914956011730182,-0.008210395472833754,-0.026266723365280686,-0.05779987569919187,0.008112263256027097,-0.04157534918713812,stop,7.0,False,False,True,0.2885010971324322,-1.478568122803702,stop,7.0,False,False,True,0.2885010971324322,-2.86290806468915,2023,2023-01
BTC,BTC/USDT:USDT,2023-01-16 01:00:00+00:00,long_pullback_restart,long,21193.1,20636.26194320517,0.026274497680604997,True,False,0.019053371144381864,4.231922993535293,0.5095111967252518,0.6356850469540047,-0.0036379765112228846,-0.007040027178657038,-0.02232802185617,0.014386757954239826,-0.027674101476423907,stop,7.0,False,False,True,0.5475559658314512,-1.0532685272553117,stop,7.0,False,False,True,0.8600346081885257,-1.4494339784275543,2023,2023-01
XRP,XRP/USDT:USDT,2023-01-16 02:00:00+00:00,long_pullback_restart,long,0.3945,0.38026760535457604,0.036077045996005,True,False,0.024841571609632525,1.8273510927400884,0.7833333333333389,0.9833333333333352,-0.027376425855513364,-0.03193916349809889,-0.04410646387832706,0.02965779467680596,-0.048922686945500726,stop,6.0,False,False,True,0.8220682668999623,-1.356061329159771,stop,6.0,False,False,True,0.8220682668999623,-2.178129596059733,2023,2023-01
ETH,ETH/USDT:USDT,2023-01-19 19:00:00+00:00,long_pullback_restart,long,1551.74,1509.9967263270614,0.026900945824003108,True,False,0.023012875868380037,1.7896851304178931,0.6837748344370957,0.802428256070643,0.002919303491564218,0.0314807893074871,0.05432611133308418,0.033697655535076754,-0.006534599868534774,tp1,21.0,True,False,False,1.2526569049110932,-0.24291338718299135,tp1,21.0,True,True,False,3.1310433633941486,-0.24291338718299135,2023,2023-01
ADA,ADA/USDT:USDT,2023-01-20 15:00:00+00:00,long_pullback_restart,long,0.3412,0.33276477135204163,0.02472224105497764,True,False,0.02051582649472452,1.9000023065017246,0.6666666666666554,0.696969696969699,0.0568581477139507,0.08645955451348164,0.10433763188745604,0.1145955451348184,-0.003516998827666984,tp1,4.0,True,True,False,4.635321890114222,-0.14226051836667428,tp1,4.0,True,True,False,5.488885000314281,-0.14226051836667428,2023,2023-01
ADA,ADA/USDT:USDT,2023-01-20 16:00:00+00:00,long_compression_breakout,long,0.3442,0.33276300196975295,0.03322776882698158,True,False,0.025566531086577658,2.4914770124866985,0.5272727272727347,0.7636363636363673,0.04212667054038355,0.09296920395119113,0.09645554909936083,0.10604299825682739,-0.0031958163858221145,tp1,4.0,True,True,False,3.191396894838104,-0.09617908450196944,tp1,4.0,True,True,False,3.7859585081230143,-0.09617908450196944,2023,2023-01
ADA,ADA/USDT:USDT,2023-01-20 16:00:00+00:00,long_pullback_restart,long,0.3442,0.33276300196975295,0.03322776882698158,True,False,0.025566531086577658,2.4914770124866985,0.5272727272727347,0.7636363636363673,0.04212667054038355,0.09296920395119113,0.09645554909936083,0.10604299825682739,-0.0031958163858221145,tp1,4.0,True,True,False,3.191396894838104,-0.09617908450196944,tp1,4.0,True,True,False,3.7859585081230143,-0.09617908450196944,2023,2023-01
ETH,ETH/USDT:USDT,2023-01-20 16:00:00+00:00,long_pullback_restart,long,1585.6,1539.3618468482073,0.02916129739643834,True,False,0.0178985872855702,4.540299103705534,0.676568657168837,0.7453773870869934,0.042539101917255406,0.04591952573158431,0.021903380423814234,0.061074672048436085,-0.0014127144298687888,tp1,4.0,True,True,False,2.09437430777327,-0.04844484148504892,tp1,4.0,True,True,False,2.09437430777327,-0.04844484148504892,2023,2023-01
XRP,XRP/USDT:USDT,2023-01-20 16:00:00+00:00,long_pullback_restart,long,0.397,0.38510620814689484,0.029959173433514317,True,False,0.02090680100755675,2.3673655825853293,0.7962962962962987,0.8148148148148152,0.03148614609571787,0.03400503778337516,0.06624685138539044,0.04911838790931977,-0.010075566750629705,tp1,5.0,True,False,False,1.6395107835108933,-0.3363099043099278,tp1,5.0,True,True,False,3.009973643573851,-0.3363099043099278,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-22 14:00:00+00:00,long_pullback_restart,long,305.77,298.65256614069995,0.023277083622657672,True,False,0.017660332929980163,1.8865629571207916,0.7034220532319274,0.8326996197718637,-0.01893580141936735,-0.010661608398469413,-0.024299309938842995,0.02037479150995858,-0.023776040814991628,stop,6.0,False,False,True,0.8753154750935344,-1.0214355544028828,stop,6.0,False,False,True,2.572556396302178,-1.8222859890791463,2023,2023-01
DOGE,DOGE/USDT:USDT,2023-01-22 14:00:00+00:00,long_pullback_restart,long,0.08766,0.084144100200125,0.04010837097735572,True,False,0.024868811316449937,2.6268378450564573,0.8271604938271672,0.9320987654320992,-0.007072781200091249,-0.006844626967830281,-0.05076431667807435,0.066278804471823,-0.030344512890714048,tp1,2.0,True,False,False,1.6524930546105305,-0.7565630852433748,tp1,2.0,True,False,False,1.6524930546105305,-1.7463523847347118,2023,2023-01
ETH,ETH/USDT:USDT,2023-01-22 14:00:00+00:00,long_pullback_restart,long,1642.97,1600.773937429491,0.025682795529138668,True,False,0.02161938440750591,1.3969014663291348,0.6625727213962497,0.7472527472527424,-0.016853624837945946,-0.02679294205006788,-0.06507726860502627,0.014017297942141349,-0.03515584581580922,stop,24.0,False,False,True,0.5457855211375991,-1.3688480981722866,stop,24.0,False,False,True,0.5457855211375991,-3.0967344353908035,2023,2023-01
LINK,LINK/USDT:USDT,2023-01-22 14:00:00+00:00,long_pullback_restart,long,7.082,6.756316097247331,0.045987560399981475,True,False,0.02965264049703473,2.318494278779027,0.7796610169491537,0.8644067796610165,-0.027817000847218276,-0.0235809093476419,-0.06114092064388588,0.028381813047161808,-0.036995199096300446,none,,False,False,False,0.6171628327379881,-0.8044610058574737,stop,56.0,False,False,True,0.6171628327379881,-1.7685860281446766,2023,2023-01
BTC,BTC/USDT:USDT,2023-01-23 10:00:00+00:00,long_pullback_restart,long,22909.0,22505.929238300243,0.017594428464784886,True,False,0.012610764328429938,1.5099662260759,0.63960703205791,0.7362978283350589,0.00018769915753624744,-0.0005194465057402065,0.0010170675280456454,0.012401239687459098,-0.017853245449386712,stop,4.0,False,False,True,0.7048390183449266,-1.0147101672054786,stop,4.0,False,False,True,2.3033176509378186,-1.4848509414975035,2023,2023-01
BNB,BNB/USDT:USDT,2023-01-24 01:00:00+00:00,long_pullback_restart,long,313.41,300.0971534460149,0.04247741474102657,True,False,0.021569190517213843,3.3560962424950183,0.7558528428093656,0.8807134894091427,0.015666379502887517,-0.0531252991289366,-0.041766376312179054,0.03404486136370877,-0.06576050540825118,stop,21.0,False,False,True,0.8014814830721492,-1.5481287128507093,stop,21.0,False,False,True,0.8014814830721492,-1.5481287128507093,2023,2023-01
BTC,BTC/USDT:USDT,2023-01-29 00:00:00+00:00,long_pullback_restart,long,23105.1,22853.089666706648,0.010907130170107485,True,False,0.007781831716807081,2.246267884216521,0.4939024390243782,0.7960088691795864,0.003942852443832745,0.028028443936620073,-0.0012508060990862324,0.03711734638672848,-0.0022722256125271567,tp1,1.0,True,True,False,3.4030350612715567,-0.20832479094771023,tp1,1.0,True,True,False,3.4030350612715567,-2.4637878609415775,2023,2023-01
