period,model,group_type,group_value,trades,profit_abs,profit_pct,pf,maxdd_pct,winrate_pct,avg_profit_pct,median_profit_pct,avg_duration_h,median_duration_h,max_duration_h,best_trade_abs,worst_trade_abs,avg_mae_pct,avg_mfe_pct,activated_count,top5_winner_share_pct,exit_reason_distribution
1y,C_giveback70_floor2,month,2026-05,4,-18.26444442,-1.8264444420000001,0.0,1.8264444420000019,0.0,-1.5404313167957213,-1.032347339449523,49.0,43.0,98.0,-0.16317601,-9.84715213,2.71262713747447,2.912688347903087,0,0.0,"{""stale_loss_72h"": 2, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,month,2026-06,12,197.83860231000003,19.783860231000002,4.560900921396661,4.797350202164676,50.0,3.585358453180278,0.0783708685230734,89.5,50.5,336.0,137.47160580000002,-11.8579296,2.487478658601844,9.338292712271246,5,98.78622287757796,"{""counterfactual_C_giveback70_floor2"": 3, ""force_exit"": 1, ""max_hold_14d"": 2, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,market_period,pressure_202603_202605,17,-81.08682476999998,-8.108682476999999,0.23746585751335508,9.05912225072647,17.647058823529413,-1.4010855583609074,-2.078238929345367,63.529411764705884,39.0,266.0,12.08256561,-11.36564162,2.441824394556309,4.001345347938543,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stale_low_profit_240h"": 1, ""stop_loss"": 7, ""trailing_stop_loss"": 3}"
1y,C_giveback70_floor2,market_period,strong_202601_202602,24,414.44779693000004,41.44477969300001,5.665747615098226,2.935660275949759,50.0,5.925013248513799,0.26761598212279175,135.5,73.0,383.0,98.92410600000001,-11.29793275,2.2520763912370754,14.12108846590146,9,76.9347670097821,"{""counterfactual_C_giveback70_floor2"": 4, ""max_hold_14d"": 5, ""roi"": 1, ""stale_flat_120h"": 2, ""stale_loss_72h"": 4, ""stop_loss"": 4, ""trailing_stop_loss"": 4}"
1y,C_giveback70_floor2,market_period,repair_202606,12,197.83860231000003,19.783860231000002,4.560900921396661,4.797350202164676,50.0,3.585358453180278,0.0783708685230734,89.5,50.5,336.0,137.47160580000002,-11.8579296,2.487478658601844,9.338292712271246,5,98.78622287757796,"{""counterfactual_C_giveback70_floor2"": 3, ""force_exit"": 1, ""max_hold_14d"": 2, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,all,all,111,272.23085590217653,27.223085590217654,1.5858429462712313,4.454266038187789,49.549549549549546,0.6031599146974103,-0.03365607198755909,35.4054054054054,22.0,325.0,29.353144210616946,-11.8579296,2.3584532726977394,3.9966804206093776,53,17.67616014917395,"{""counterfactual_D_atr1h_1.5"": 53, ""force_exit"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 38, ""swing_exit_long_1d"": 2, ""trailing_stop_loss"": 12}"
1y,D_atr1h_1.5,entry_tag,long_1d_center_compression,14,105.37026072921714,10.537026072921714,3.5056689789086346,1.2593501939206464,57.14285714285714,2.0536122971783466,3.9299140301543813,97.42857142857143,28.5,325.0,22.77474192096594,-9.61008214,1.4122316728885607,4.630450188744719,8,70.65944369807855,"{""counterfactual_D_atr1h_1.5"": 8, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,D_atr1h_1.5,entry_tag,short_compression_breakdown,28,57.9513429300324,5.79513429300324,1.4425437177607348,2.699231007897227,46.42857142857143,0.4474420986696913,-1.0321745035808685,27.071428571428573,20.0,76.0,29.353144210616946,-11.36564162,2.6415248676090832,3.7147118350531136,12,59.78096653655375,"{""counterfactual_D_atr1h_1.5"": 12, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 9, ""trailing_stop_loss"": 5}"
1y,D_atr1h_1.5,entry_tag,short_pullback_restart,69,108.90925224292701,10.890925224292701,1.3733873374782193,6.809783393355552,49.275362318840585,0.37205506678499023,-0.03365607198755909,26.202898550724637,22.0,121.0,28.356912061129336,-11.8579296,2.4355706312457235,3.982511487880111,33,30.455237165663394,"{""counterfactual_D_atr1h_1.5"": 33, ""stale_flat_120h"": 1, ""stale_loss_72h"": 3, ""stop_loss"": 25, ""trailing_stop_loss"": 7}"
1y,D_atr1h_1.5,pair,ADA/USDT:USDT,13,92.9748389541546,9.29748389541546,4.062493288455843,1.0472997579996943,69.23076923076923,2.085678870287057,3.2377476997788466,36.15384615384615,37.0,73.0,29.353144210616946,-11.23519559,2.0224088111033836,5.045967645844469,8,80.06774430020087,"{""counterfactual_D_atr1h_1.5"": 8, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,pair,BNB/USDT:USDT,9,22.765737138492355,2.2765737138492352,1.5818686672497402,1.8913522119999926,44.44444444444444,0.4544414428273035,-1.1497042210454975,31.333333333333332,24.0,104.0,26.193526218659184,-11.32710287,2.2227025364819397,3.702273487057418,4,100.0,"{""counterfactual_D_atr1h_1.5"": 4, ""stop_loss"": 4, ""swing_exit_long_1d"": 1}"
1y,D_atr1h_1.5,pair,BTC/USDT:USDT,11,10.276147598308695,1.0276147598308696,1.2390918065008014,3.0769659288146127,45.45454545454545,0.5643461765203758,-0.09597030213662201,42.63636363636363,21.0,121.0,22.933259039215177,-11.26254354,1.5905316872323694,3.6052807003325804,4,100.0,"{""counterfactual_D_atr1h_1.5"": 4, ""stale_flat_120h"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,pair,DOGE/USDT:USDT,6,-20.787962297851703,-2.07879622978517,0.4221483657462007,2.0787962297851776,33.33333333333333,-0.6821025981949933,-1.8647781691150183,23.666666666666668,22.5,50.0,10.04570564477408,-11.67556629,2.4663841299276457,3.555173130537915,2,100.0,"{""counterfactual_D_atr1h_1.5"": 2, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,pair,ETH/USDT:USDT,12,49.7897376886843,4.97897376886843,2.0836317015882386,1.524625578789471,50.0,0.7803484283781745,1.0163335663694544,21.333333333333332,18.5,73.0,22.77474192096594,-10.68252069,2.1826168987401475,4.495530860713183,6,93.37890748935705,"{""counterfactual_D_atr1h_1.5"": 6, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 3}"
1y,D_atr1h_1.5,pair,LINK/USDT:USDT,5,-16.35176552510036,-1.6351765525100364,0.46763284513215075,1.635176552510029,40.0,-1.0851339791292682,-3.4525600302844768,11.0,5.0,25.0,7.468417754933388,-11.8579296,3.50974774993026,2.7252368366771997,2,100.0,"{""counterfactual_D_atr1h_1.5"": 2, ""stop_loss"": 3}"
1y,D_atr1h_1.5,pair,NEAR/USDT:USDT,10,-7.938263387331021,-0.793826338733102,0.8490031118594656,2.4537044318864862,40.0,-0.5002629406164815,-2.737154100862398,21.0,23.5,36.0,22.36563781482544,-10.00882771,2.8297981490960313,3.9526912299863435,4,100.0,"{""counterfactual_D_atr1h_1.5"": 4, ""stop_loss"": 4, ""trailing_stop_loss"": 2}"
1y,D_atr1h_1.5,pair,PAXG/USDT:USDT,4,50.92582331967395,5.092582331967395,7.270405878857486,0.7985750820131363,75.0,3.1157759477087374,4.780682327452756,247.75,290.5,325.0,21.51615953389214,-8.12161514,1.2981601977087505,4.7505052422865734,3,100.0,"{""counterfactual_D_atr1h_1.5"": 3, ""stop_loss"": 1}"
1y,D_atr1h_1.5,pair,SOL/USDT:USDT,10,12.159604915145621,1.215960491514562,1.23309679467842,2.809775915838332,40.0,0.1525640334976616,-1.882066203286855,20.6,22.0,47.0,23.421110539107175,-11.36564162,2.8425780556291196,3.6295179142293383,4,100.0,"{""counterfactual_D_atr1h_1.5"": 4, ""stop_loss"": 5, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,pair,SUI/USDT:USDT,6,-4.219258362924803,-0.4219258362924803,0.8523440170861365,2.0185090305141995,50.0,0.1459163245038182,0.4927893576632951,23.666666666666668,12.0,66.0,9.69260779294515,-11.19071837,2.867350424428376,4.1590421391129,3,100.0,"{""counterfactual_D_atr1h_1.5"": 3, ""stop_loss"": 3}"
1y,D_atr1h_1.5,pair,TAO/USDT:USDT,8,28.44616433928923,2.844616433928923,2.0934842482881555,1.048382809848763,62.5,1.3893252141041734,3.3662050503615113,26.5,16.0,79.0,20.576003729901867,-10.87537742,2.7983074130167487,4.417094654450695,5,100.0,"{""counterfactual_D_atr1h_1.5"": 5, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,D_atr1h_1.5,pair,XRP/USDT:USDT,15,54.383269999747874,5.438326999974787,1.8724101513548022,2.310977897482087,46.666666666666664,0.6230943277198909,-0.03365607198755909,32.2,26.0,76.0,22.583055443858182,-11.32824335,2.2149721201937327,3.593616080087636,7,84.54846635164732,"{""counterfactual_D_atr1h_1.5"": 7, ""stale_loss_72h"": 1, ""stop_loss"": 7}"
1y,D_atr1h_1.5,pair,ZEC/USDT:USDT,2,-0.19321847811218618,-0.019321847811218616,0.9802751115508869,0.9795668989999968,50.0,-0.3146903302561359,-0.3146903302561359,6.0,6.0,9.0,9.602450511887813,-9.79566899,2.363417265707944,3.566220613207696,1,100.0,"{""counterfactual_D_atr1h_1.5"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,side,long,14,105.37026072921714,10.537026072921714,3.5056689789086346,1.2593501939206464,57.14285714285714,2.0536122971783466,3.9299140301543813,97.42857142857143,28.5,325.0,22.77474192096594,-9.61008214,1.4122316728885607,4.630450188744719,8,70.65944369807855,"{""counterfactual_D_atr1h_1.5"": 8, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,D_atr1h_1.5,side,short,97,166.86059517295942,16.68605951729594,1.394815241885029,5.619309568691199,48.45360824742268,0.39381627186511015,-0.09597030213662201,26.45360824742268,21.0,121.0,29.353144210616946,-11.8579296,2.49502133864958,3.9052084953114936,45,22.09671342718811,"{""counterfactual_D_atr1h_1.5"": 45, ""force_exit"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 34, ""trailing_stop_loss"": 12}"
1y,D_atr1h_1.5,month,2025-06,5,-5.281365829390891,-0.5281365829390892,0.7686671487402108,1.5028453592299122,40.0,-0.6946612554297057,-3.0930916504261012,14.6,7.0,32.0,8.83799480736196,-7.65298697,2.8503357717390747,3.828197637477999,2,100.0,"{""counterfactual_D_atr1h_1.5"": 2, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2025-07,4,26.71423101769616,2.671423101769616,3.438783123921935,0.7559341199999948,50.0,1.63806705574391,1.6573772290279551,41.5,21.0,104.0,22.77474192096594,-7.5593412,1.7267502246765618,4.656447429478841,2,100.0,"{""counterfactual_D_atr1h_1.5"": 2, ""stop_loss"": 1, ""swing_exit_long_1d"": 1}"
1y,D_atr1h_1.5,month,2025-08,6,-12.495540655849265,-1.2495540655849264,0.6413618338511324,3.408007986554033,16.666666666666664,-1.040118668090929,-1.8768286506092107,35.0,24.0,110.0,22.346095944150736,-8.15723606,3.6538412771281816,3.6664568468519465,1,100.0,"{""counterfactual_D_atr1h_1.5"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2025-09,10,18.423527119496207,1.8423527119496206,1.5927954469680374,1.541513018361927,60.0,0.7398809375780672,1.776572260865108,40.8,24.0,121.0,16.137982919241672,-8.06092198,2.3660965960124205,3.6319149917037867,5,99.51715983184853,"{""counterfactual_D_atr1h_1.5"": 5, ""stale_flat_120h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2025-10,8,23.661338256893252,2.3661338256893254,1.7162631508441515,3.1767285115584647,50.0,0.4706619767783405,0.6579092686076242,51.75,17.5,316.0,17.013343257111345,-8.6008338,2.463269362177305,3.3146732712779174,4,100.0,"{""counterfactual_D_atr1h_1.5"": 4, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2025-11,12,-11.045611532641768,-1.1045611532641768,0.7833248735033348,1.8324550412870448,50.0,-0.016055808342437732,0.29797313474038534,23.583333333333332,14.0,85.0,7.806844302715955,-8.88459075,2.650103270223461,4.008316876251501,6,87.12591276250954,"{""counterfactual_D_atr1h_1.5"": 6, ""stop_loss"": 6}"
1y,D_atr1h_1.5,month,2025-12,13,46.27857999962208,4.627857999962208,1.7913618719694544,3.4970675133826115,46.15384615384615,1.0473031122746077,-1.4136308435481033,47.23076923076923,31.0,265.0,22.583055443858182,-9.61251105,2.1213975636454934,4.180722210821006,6,93.38198481141465,"{""counterfactual_D_atr1h_1.5"": 6, ""stop_loss"": 6, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2026-01,12,95.80850417106099,9.580850417106099,4.353953475031084,1.8825390362178673,75.0,2.128574062241063,3.550799682589426,47.416666666666664,14.0,325.0,22.933259039215177,-9.79566899,1.4885805747650687,4.810825859107382,9,73.95371069807035,"{""counterfactual_D_atr1h_1.5"": 9, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,D_atr1h_1.5,month,2026-02,12,70.55795972863048,7.055795972863048,3.1321147136555396,2.1283915354089737,66.66666666666666,1.7927124074083796,3.7043658136131983,24.166666666666668,23.5,73.0,21.445503753382148,-11.29793275,2.2927128091494104,4.973564284294589,8,74.51629838638938,"{""counterfactual_D_atr1h_1.5"": 8, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2026-03,9,-1.1233143942546033,-0.11233143942546034,0.9801581785728581,5.568807620414744,33.33333333333333,-0.27172045071353196,-2.7242796977599326,39.77777777777778,39.0,76.0,29.353144210616946,-11.36564162,2.1540586627970337,4.02436154431485,3,100.0,"{""counterfactual_D_atr1h_1.5"": 3, ""stale_loss_72h"": 1, ""stop_loss"": 5}"
1y,D_atr1h_1.5,month,2026-04,4,-4.660579221340816,-0.4660579221340816,0.848947841628274,3.0066556309015033,25.0,-0.8109997366065687,-2.2522245376305845,21.0,21.0,30.0,26.193526218659184,-11.23519559,2.630002484604458,2.480630145074981,1,100.0,"{""counterfactual_D_atr1h_1.5"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,month,2026-05,4,2.1805861171146947,0.21805861171146945,1.1224997086745407,1.780074533000004,25.0,-0.4792793710556212,-1.001017388506337,37.5,32.0,74.0,19.981331447114695,-9.84715213,2.707063751968944,2.7736037102649282,1,100.0,"{""counterfactual_D_atr1h_1.5"": 1, ""stale_loss_72h"": 1, ""trailing_stop_loss"": 2}"
1y,D_atr1h_1.5,month,2026-06,12,23.212541125140028,2.3212541125140027,1.4178029874622249,4.5835136563931735,50.0,0.5064406246616825,0.0783708685230734,25.916666666666668,13.5,73.0,28.356912061129336,-11.8579296,2.487478658601844,3.6609507764378875,5,96.09542563742667,"{""counterfactual_D_atr1h_1.5"": 5, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,D_atr1h_1.5,market_period,pressure_202603_202605,17,-3.6033074984807247,-0.36033074984807245,0.9657702581681589,5.568807620414744,29.411764705882355,-0.44744708747473805,-2.078238929345367,34.8235294117647,35.0,76.0,29.353144210616946,-11.36564162,2.3961642889098185,3.3668346658937227,5,100.0,"{""counterfactual_D_atr1h_1.5"": 5, ""stale_loss_72h"": 2, ""stop_loss"": 7, ""trailing_stop_loss"": 3}"
1y,D_atr1h_1.5,market_period,strong_202601_202602,24,166.36646389969147,16.636646389969147,3.6981792320581426,1.9494651060793664,70.83333333333334,1.9606432348247214,3.7043658136131983,35.791666666666664,19.5,325.0,22.933259039215177,-11.29793275,1.8906466919572396,4.892195071700986,17,44.67323375964458,"{""counterfactual_D_atr1h_1.5"": 17, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 3}"
1y,D_atr1h_1.5,market_period,repair_202606,12,23.212541125140028,2.3212541125140027,1.4178029874622249,4.5835136563931735,50.0,0.5064406246616825,0.0783708685230734,25.916666666666668,13.5,73.0,28.356912061129336,-11.8579296,2.487478658601844,3.6609507764378875,5,96.09542563742667,"{""counterfactual_D_atr1h_1.5"": 5, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,all,all,111,211.07565026909438,21.107565026909437,1.4542364620276447,4.605904724912782,49.549549549549546,0.4177026837582391,-0.03365607198755909,36.270270270270274,22.0,327.0,27.174012280822595,-11.8579296,2.3584532726977394,4.116775270637671,53,18.3475468536503,"{""counterfactual_D_atr1h_2.0"": 53, ""force_exit"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 38, ""swing_exit_long_1d"": 2, ""trailing_stop_loss"": 12}"
1y,D_atr1h_2.0,entry_tag,long_1d_center_compression,14,106.67004708946129,10.667004708946129,3.5365774566853183,1.2658908704314606,57.14285714285714,2.075339530950303,3.4539848239961506,100.35714285714286,45.0,327.0,25.050303310981825,-9.61008214,1.4122316728885607,4.852603877908491,8,72.64608105691981,"{""counterfactual_D_atr1h_2.0"": 8, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,D_atr1h_2.0,entry_tag,short_compression_breakdown,28,43.06154477914799,4.306154477914799,1.328838214191042,2.736819066541578,46.42857142857143,0.31439296506973946,-1.0321745035808685,27.464285714285715,20.0,76.0,27.174012280822595,-11.36564162,2.6415248676090832,3.8441513395472384,12,58.30959308406031,"{""counterfactual_D_atr1h_2.0"": 12, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 9, ""trailing_stop_loss"": 5}"
1y,D_atr1h_2.0,entry_tag,short_pullback_restart,69,61.344058400485096,6.13440584004851,1.2103135790995487,8.168695489063554,49.275362318840585,0.12329335423054487,-0.03365607198755909,26.840579710144926,22.0,121.0,25.89021414817244,-11.8579296,2.4355706312457235,4.078106713662898,33,31.373950505269793,"{""counterfactual_D_atr1h_2.0"": 33, ""stale_flat_120h"": 1, ""stale_loss_72h"": 3, ""stop_loss"": 25, ""trailing_stop_loss"": 7}"
1y,D_atr1h_2.0,pair,ADA/USDT:USDT,13,83.82993803345933,8.382993803345933,3.7612698821207955,1.053860198262179,69.23076923076923,1.9240149517368432,2.874715850585228,36.92307692307692,37.0,73.0,27.174012280822595,-11.23519559,2.0224088111033836,5.273724331461537,8,78.02733245358291,"{""counterfactual_D_atr1h_2.0"": 8, ""force_exit"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,pair,BNB/USDT:USDT,9,19.495558615938616,1.9495558615938615,1.4982862904959566,1.8913522119999926,44.44444444444444,0.37605443196232624,-1.1497042210454975,32.44444444444444,26.0,104.0,23.90888344866261,-11.32710287,2.2227025364819397,3.881289252050869,4,100.0,"{""counterfactual_D_atr1h_2.0"": 4, ""stop_loss"": 4, ""swing_exit_long_1d"": 1}"
1y,D_atr1h_2.0,pair,BTC/USDT:USDT,11,3.7983295757221724,0.37983295757221724,1.088374507202904,3.096207730548858,45.45454545454545,0.3579981219953894,-0.09597030213662201,43.0,21.0,121.0,20.75797671895356,-11.26254354,1.5905316872323694,3.6052807003325804,4,100.0,"{""counterfactual_D_atr1h_2.0"": 4, ""stale_flat_120h"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,pair,DOGE/USDT:USDT,6,-22.72677349663699,-2.272677349663699,0.36825442445098155,2.2726773496637067,33.33333333333333,-0.8091193068162374,-1.8647781691150183,24.333333333333332,24.0,50.0,8.310210919698738,-11.67556629,2.4663841299276457,3.704353702965084,2,100.0,"{""counterfactual_D_atr1h_2.0"": 2, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,pair,ETH/USDT:USDT,12,37.07098007315727,3.7070980073157274,1.8068186554304508,1.5308739856160345,50.0,0.4442989868023989,0.5973356841383237,21.75,20.5,73.0,20.527047851287897,-10.68252069,2.1826168987401475,4.495530860713183,6,94.4819812775943,"{""counterfactual_D_atr1h_2.0"": 6, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 3}"
1y,D_atr1h_2.0,pair,LINK/USDT:USDT,5,-20.36559065680048,-2.036559065680048,0.33695407150246665,2.0365590656800348,40.0,-1.4300575775822217,-3.4525600302844768,11.0,5.0,25.0,5.8447049532445146,-11.8579296,3.50974774993026,2.7252368366771997,2,100.0,"{""counterfactual_D_atr1h_2.0"": 2, ""stop_loss"": 3}"
1y,D_atr1h_2.0,pair,NEAR/USDT:USDT,10,-16.88019359297337,-1.688019359297337,0.6789150750759185,2.457536318972969,40.0,-0.8516438624999505,-2.737154100862398,21.1,24.0,36.0,19.814991753100585,-10.00882771,2.8297981490960313,3.9526912299863435,4,100.0,"{""counterfactual_D_atr1h_2.0"": 4, ""stop_loss"": 4, ""trailing_stop_loss"": 2}"
1y,D_atr1h_2.0,pair,PAXG/USDT:USDT,4,50.87794476807746,5.087794476807747,7.2645106781158635,0.7986683718748638,75.0,3.1111724007292594,4.719466518910817,249.75,293.5,327.0,21.96159591923657,-8.12161514,1.2981601977087505,4.869384585100151,3,100.0,"{""counterfactual_D_atr1h_2.0"": 3, ""stop_loss"": 1}"
1y,D_atr1h_2.0,pair,SOL/USDT:USDT,10,16.95040244661959,1.6950402446619592,1.3249352677482906,2.794690486958222,40.0,0.2796188687121618,-1.882066203286855,24.3,22.0,61.0,25.050303310981825,-11.36564162,2.8425780556291196,4.0189984088115365,4,100.0,"{""counterfactual_D_atr1h_2.0"": 4, ""stop_loss"": 5, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,pair,SUI/USDT:USDT,6,-7.5976985308028,-0.75976985308028,0.7341130720254738,2.0252414840942365,50.0,-0.1636035557958476,0.14000838392611414,24.333333333333332,14.0,66.0,8.943474219183901,-11.19071837,2.867350424428376,4.256828963835006,3,100.0,"{""counterfactual_D_atr1h_2.0"": 3, ""stop_loss"": 3}"
1y,D_atr1h_2.0,pair,TAO/USDT:USDT,8,21.766380862456884,2.1766380862456884,1.8367101564713828,1.053469207191975,62.5,1.0782248613011869,2.7283860941924605,27.375,16.0,86.0,17.99816017320251,-10.87537742,2.7983074130167487,4.552703369977132,5,100.0,"{""counterfactual_D_atr1h_2.0"": 5, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,D_atr1h_2.0,pair,XRP/USDT:USDT,15,44.123185796333175,4.412318579633317,1.7078190627193535,2.4754953046427772,46.666666666666664,0.4409406301143962,-0.03365607198755909,32.333333333333336,26.0,77.0,20.656118837633937,-11.32824335,2.2149721201937327,3.6430346345085227,7,86.69502706428297,"{""counterfactual_D_atr1h_2.0"": 7, ""stale_loss_72h"": 1, ""stop_loss"": 7}"
1y,D_atr1h_2.0,pair,ZEC/USDT:USDT,2,0.7331863745435161,0.07331863745435162,1.0748480144941603,0.9795668989999968,50.0,-0.13948824511720015,-0.13948824511720015,8.0,8.0,9.0,10.528855364543515,-9.79566899,2.363417265707944,4.106358020548144,1,100.0,"{""counterfactual_D_atr1h_2.0"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,side,long,14,106.67004708946129,10.667004708946129,3.5365774566853183,1.2658908704314606,57.14285714285714,2.075339530950303,3.4539848239961506,100.35714285714286,45.0,327.0,25.050303310981825,-9.61008214,1.4122316728885607,4.852603877908491,8,72.64608105691981,"{""counterfactual_D_atr1h_2.0"": 8, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,D_atr1h_2.0,side,short,97,104.40560317963309,10.440560317963309,1.2470380944691681,6.117289389661039,48.45360824742268,0.17845612849340517,-0.09597030213662201,27.02061855670103,21.0,121.0,27.174012280822595,-11.8579296,2.49502133864958,4.010573203608893,45,22.538974736351843,"{""counterfactual_D_atr1h_2.0"": 45, ""force_exit"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 34, ""trailing_stop_loss"": 12}"
1y,D_atr1h_2.0,month,2025-06,5,-8.564017362521202,-0.8564017362521202,0.6248814002458798,1.5077462663942303,40.0,-0.9885657618514136,-3.0930916504261012,14.6,7.0,32.0,7.137977124329516,-7.65298697,2.8503357717390747,3.828197637477999,2,100.0,"{""counterfactual_D_atr1h_2.0"": 2, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,month,2025-07,4,23.24200587026153,2.324200587026153,3.1217983645099374,0.7559341199999948,50.0,1.3812356036865803,1.4738440635371615,41.5,21.0,104.0,20.527047851287897,-7.5593412,1.7267502246765618,4.656447429478841,2,100.0,"{""counterfactual_D_atr1h_2.0"": 2, ""stop_loss"": 1, ""swing_exit_long_1d"": 1}"
1y,D_atr1h_2.0,month,2025-08,6,-14.482717741132355,-1.4482717741132354,0.5843272832616493,3.4146451759313905,16.666666666666664,-1.1322269090036217,-1.8768286506092107,35.0,24.0,110.0,20.358918858867646,-8.15723606,3.6538412771281816,3.6664568468519465,1,100.0,"{""counterfactual_D_atr1h_2.0"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,month,2025-09,10,24.860799583316158,2.486079958331616,1.799921139170972,1.5286239171655496,60.0,0.8647085725140851,1.4390984558418587,45.1,31.0,121.0,25.050303310981825,-8.06092198,2.3660965960124205,4.062537486662048,5,99.57272260172512,"{""counterfactual_D_atr1h_2.0"": 5, ""stale_flat_120h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,month,2025-10,8,17.802843186210858,1.7802843186210857,1.5389179773390382,3.188592644948623,50.0,0.2526016877228156,0.3655132279401876,52.125,17.5,318.0,16.89454922756337,-8.6008338,2.463269362177305,3.329582749446182,4,100.0,"{""counterfactual_D_atr1h_2.0"": 4, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,month,2025-11,12,-13.620845917623527,-1.3620845917623527,0.7328080474792142,1.7719148296892577,50.0,-0.12423444710442617,0.030558213332415818,24.916666666666668,15.5,85.0,10.223510031250635,-8.88459075,2.650103270223461,4.329643571883577,6,87.73733297857159,"{""counterfactual_D_atr1h_2.0"": 6, ""stop_loss"": 6}"
1y,D_atr1h_2.0,month,2025-12,13,35.32588620836938,3.5325886208369384,1.6040712450352497,3.51434873053044,46.15384615384615,0.7750645661683109,-1.4136308435481033,47.61538461538461,32.0,269.0,20.656118837633937,-9.61251105,2.1213975636454934,4.184081132431141,6,94.56058622409024,"{""counterfactual_D_atr1h_2.0"": 6, ""stop_loss"": 6, ""trailing_stop_loss"": 1}"
1y,D_atr1h_2.0,month,2026-01,12,84.43620689894806,8.443620689894805,3.955845224778175,1.8854278579769856,75.0,1.7947629137038197,2.9345074974068153,48.0,16.0,327.0,21.96159591923657,-9.79566899,1.4885805747650687,4.8986470158815285,9,77.35851270603852,"{""counterfactual_D_atr1h_2.0"": 9, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
