pair,enter_tag,open_date,baseline_profit_abs,candidate_profit_abs,delta_profit_abs,baseline_profit_ratio,candidate_profit_ratio,delta_profit_ratio,baseline_exit_reason,candidate_exit_reason,baseline_orders,candidate_orders
XRP/USDT:USDT,short_pullback_restart,2026-04-05 06:00:00+00:00,-16.90142301,-17.48886569,-0.5874426800000023,-0.019159940941377962,-0.019159940936027672,5.3502896557589e-12,stop_loss,stop_loss,2,2
XRP/USDT:USDT,short_pullback_restart,2026-05-22 07:00:00+00:00,-0.17099874,-0.19284251,-0.021843769999999985,-0.00019651127266381196,-0.00017130365200536906,2.52076206584429e-05,trailing_stop_loss,trailing_stop_loss,2,3
XRP/USDT:USDT,short_pullback_restart,2026-05-25 23:00:00+00:00,44.12840404,45.67293235,1.544528310000004,0.05072038335375298,0.050720383351109566,-2.643413266056882e-12,partial_exit,partial_exit,2,2
XRP/USDT:USDT,short_pullback_restart,2026-06-03 20:00:00+00:00,0.01831176,0.00846646,-0.0098453,3.7299273438168575e-05,1.3330081523632976e-05,-2.39691919145356e-05,trailing_stop_loss,trailing_stop_loss,2,3
XRP/USDT:USDT,short_pullback_restart,2026-06-05 03:00:00+00:00,0.02440412,0.02525681,0.0008526899999999997,5.829269857493754e-05,5.829269857493754e-05,0.0,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_compression_breakdown,2024-09-30 16:00:00+00:00,0.08814126,0.08795148,-0.0001897800000000005,0.00037821753898319854,0.000378217529662458,-9.320740522716225e-12,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_compression_breakdown,2026-03-06 13:00:00+00:00,44.69158762,46.19531248,1.5037248599999984,0.10000299824250036,0.10000299822525491,-1.724545506398556e-11,roi,roi,2,2
ZEC/USDT:USDT,short_pullback_restart,2023-07-30 07:00:00+00:00,0.21443745,0.21443745,0.0,0.0006325363671252388,0.0006325363671252388,0.0,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2023-08-04 09:00:00+00:00,0.1428256,0.1428256,0.0,0.0004353909679104505,0.0004353909679104505,0.0,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2023-08-17 15:00:00+00:00,0.06623325,0.06623325,0.0,0.00022277057812774352,0.00022277057812774352,0.0,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2023-08-24 15:00:00+00:00,0.01841559,0.01837335,-4.2239999999998945e-05,7.801994148081955e-05,7.801993125448433e-05,-1.0226335213749452e-11,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2023-12-31 21:00:00+00:00,0.15489068,0.15303865,-0.0018520300000000045,0.000844621828901479,0.0008446218301628237,1.261344761277483e-12,trailing_stop_loss,trailing_stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2024-02-05 16:00:00+00:00,17.67978074,17.51401564,-0.16576510000000155,0.051710511621667905,0.051710511613645406,-8.022499331516997e-12,partial_exit,partial_exit,2,2
ZEC/USDT:USDT,short_pullback_restart,2024-04-12 14:00:00+00:00,15.14588245,15.00664095,-0.13924150000000068,0.057087251222668396,0.057087251242918746,2.025035000796649e-11,partial_exit,partial_exit,2,2
ZEC/USDT:USDT,short_pullback_restart,2024-08-31 16:00:00+00:00,20.97519657,20.66780582,-0.3073907499999997,0.05194605257180543,0.051946052582226065,1.0420636575858566e-11,partial_exit,partial_exit,2,2
ZEC/USDT:USDT,short_pullback_restart,2024-09-03 14:00:00+00:00,14.57052796,17.56645665,2.9959286899999995,0.06407389128616313,0.06252677548630148,-0.0015471157998616508,partial_exit,partial_exit,2,3
ZEC/USDT:USDT,short_pullback_restart,2025-01-26 22:00:00+00:00,19.38105414,19.34640799,-0.034646150000000375,0.05033540675201285,0.05033540674192007,-1.009277383889895e-11,partial_exit,partial_exit,2,2
ZEC/USDT:USDT,short_pullback_restart,2025-03-09 03:00:00+00:00,18.47383653,22.72894231,4.255105780000001,0.05698653254195218,0.05562049883719073,-0.0013660337047614463,partial_exit,partial_exit,2,3
ZEC/USDT:USDT,short_pullback_restart,2025-04-18 07:00:00+00:00,-12.52483886,-12.76670858,-0.2418697200000004,-0.036974952996690374,-0.03697495299953065,-2.840276625004634e-12,stop_loss,stop_loss,2,2
ZEC/USDT:USDT,short_pullback_restart,2026-01-23 08:00:00+00:00,-16.64653407,-22.15007261,-5.503538539999997,-0.04261419823949669,-0.04412598632992585,-0.0015117880904291572,trailing_stop_loss,trailing_stop_loss,2,3
