pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
XRP/USDT:USDT,2026-03-22 00:00:00+00:00,2026-03-23 14:00:00+00:00,short,short_pullback_restart,-22.45230063,-0.029016151906693172,2280,1.4081,1.4474,True,774.17338,4
SUI/USDT:USDT,2026-03-22 00:00:00+00:00,2026-03-23 15:00:00+00:00,short,short_pullback_restart,-22.1816698,-0.04044913942030348,2340,0.9323,0.969,True,548.65855,4
XRP/USDT:USDT,2026-03-24 17:00:00+00:00,2026-03-25 11:00:00+00:00,short,short_compression_breakdown,-21.65253513,-0.03368306890181139,1080,1.39,1.4353,True,643.153,4
ETH/USDT:USDT,2026-03-27 11:00:00+00:00,2026-03-30 11:00:00+00:00,short,short_pullback_restart,-10.80933769,-0.04685682738712574,4320,1989.69,2080.02,True,230.80404,4
BTC/USDT:USDT,2026-03-27 09:00:00+00:00,2026-03-30 13:00:00+00:00,short,short_compression_breakdown,-0.78130684,-0.0009597030213662201,4560,67876.7,67859.4,True,814.5204,4
ADA/USDT:USDT,2026-03-27 09:00:00+00:00,2026-04-01 07:00:00+00:00,short,short_compression_breakdown,-1.19291319,-0.0012982868901556042,7080,0.252,0.2519,True,919.296,4
NEAR/USDT:USDT,2026-04-02 02:00:00+00:00,2026-04-03 08:00:00+00:00,short,short_pullback_restart,-19.6345424,-0.040951354142779124,1800,1.17,1.217,True,479.7,4
XRP/USDT:USDT,2026-03-26 06:00:00+00:00,2026-04-06 08:00:00+00:00,short,short_pullback_restart,23.76604412,0.02935413932619268,15960,1.388,1.3437,True,810.0368,4
BNB/USDT:USDT,2026-04-01 14:00:00+00:00,2026-04-06 15:00:00+00:00,short,short_pullback_restart,5.36813225,0.005560147348212882,7260,611.36,607.38,True,965.9488,4
ADA/USDT:USDT,2026-04-13 00:00:00+00:00,2026-04-13 12:00:00+00:00,short,short_compression_breakdown,-22.01846631,-0.02426210146304608,720,0.2359,0.2413,True,907.9791,4
BTC/USDT:USDT,2026-04-18 00:00:00+00:00,2026-04-18 18:00:00+00:00,long,long_1d_center_compression,-19.22016428,-0.02078238929345367,1080,77030.6,75490.0,False,924.3672,4
TAO/USDT:USDT,2026-04-30 15:00:00+00:00,2026-05-01 03:00:00+00:00,short,short_compression_breakdown,-15.25927871,-0.019683787064941637,720,247.64,252.29,True,775.60848,4
SOL/USDT:USDT,2026-05-23 08:00:00+00:00,2026-05-23 20:00:00+00:00,short,short_compression_breakdown,-19.29374214,-0.04063374516410507,720,82.19,85.41,True,475.0582,4
XRP/USDT:USDT,2026-05-22 07:00:00+00:00,2026-05-25 09:00:00+00:00,short,short_pullback_restart,-0.31971885,-0.00033656072107376,4440,1.3599,1.3587,True,950.43411,4
XRP/USDT:USDT,2026-05-25 23:00:00+00:00,2026-05-30 01:00:00+00:00,short,short_pullback_restart,-0.90832072,-0.0009631597392289914,5880,1.3481,1.3479,True,943.53519,4
DOGE/USDT:USDT,2026-05-31 15:00:00+00:00,2026-06-01 03:00:00+00:00,short,short_pullback_restart,-12.82352758,-0.015855933641070376,720,0.09997,0.10146,True,809.15718,4
SOL/USDT:USDT,2026-05-31 15:00:00+00:00,2026-06-02 22:00:00+00:00,short,short_pullback_restart,94.21877575,0.09997453461022364,3300,81.92,73.67,True,942.8992,4
ADA/USDT:USDT,2026-05-31 15:00:00+00:00,2026-06-02 23:00:00+00:00,short,short_pullback_restart,94.21521455,0.09994425666995363,3360,0.2338,0.2102,True,943.1492,4
ETH/USDT:USDT,2026-06-05 03:00:00+00:00,2026-06-05 16:00:00+00:00,short,short_pullback_restart,53.93493698,0.10000165663826077,780,1729.52,1554.84,True,539.61024,4
XRP/USDT:USDT,2026-06-03 20:00:00+00:00,2026-06-05 18:00:00+00:00,short,short_pullback_restart,53.96178964,0.09999391212834938,2760,1.2033,1.0814,True,539.92071,4
LINK/USDT:USDT,2026-06-05 03:00:00+00:00,2026-06-06 04:00:00+00:00,short,short_pullback_restart,46.76591081,0.09998612581140591,1500,7.798,7.012,True,467.95798,4
BTC/USDT:USDT,2026-06-07 20:00:00+00:00,2026-06-07 22:00:00+00:00,short,short_pullback_restart,-23.4204542,-0.029402379258000075,120,61303.7,63043.1,True,796.9481,4
LINK/USDT:USDT,2026-06-07 20:00:00+00:00,2026-06-07 22:00:00+00:00,short,short_pullback_restart,-23.23020062,-0.037000123028129404,120,7.591,7.864,True,628.15525,4
BNB/USDT:USDT,2026-06-05 06:00:00+00:00,2026-06-08 07:00:00+00:00,short,short_pullback_restart,-9.28783614,-0.02037112094361402,4380,584.82,596.2,True,456.1596,4
SOL/USDT:USDT,2026-06-10 09:00:00+00:00,2026-06-11 11:00:00+00:00,short,short_compression_breakdown,-22.43487395,-0.03558841445388089,1560,63.58,65.77,True,630.7136,4
BTC/USDT:USDT,2026-06-09 14:00:00+00:00,2026-06-11 17:00:00+00:00,short,short_pullback_restart,-22.52508709,-0.022628898410573698,3060,62244.4,63592.2,True,995.9104,4
DOGE/USDT:USDT,2026-06-09 16:00:00+00:00,2026-06-11 18:00:00+00:00,short,short_pullback_restart,-22.78734569,-0.034232219388429456,3000,0.08407,0.08688,True,666.00254,4
ETH/USDT:USDT,2026-06-09 15:00:00+00:00,2026-06-12 16:00:00+00:00,short,short_pullback_restart,-6.63487672,-0.009891172033115816,4380,1644.91,1658.98,True,671.12328,4
ADA/USDT:USDT,2026-06-17 09:00:00+00:00,2026-06-18 00:00:00+00:00,short,short_compression_breakdown,5.95598088,0.011458589413416102,900,0.1689,0.1668,True,520.0431,4
