strategy_label,rule,terms,selected,coverage,hit_rate_reach10,lift_vs_base,selected_avg_final_profit,base_avg_final_profit,proxy_full_profit_from_reach5
Guard,adverse_before_5pct <= 0.014 AND pair_1h_ret_6h <= -0.01,2,29,0.725,0.5517241379310345,0.0767241379310345,0.05516142965408797,0.05662332869330988,0.05374203649921379
Guard,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 32,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05575577819805652,0.05662332869330988,0.05374125582873675
Guard,adverse_before_5pct <= 0.014 AND pair_1h_ret_6h <= -0.015,2,25,0.625,0.56,0.08500000000000008,0.055983812262279935,0.05662332869330988,0.05373988266392495
Guard,hours_to_5pct <= 32 AND btc_1d_close_vs_ema50 <= -0.01,2,24,0.6,0.5,0.025000000000000022,0.056226021907174996,0.05662332869330988,0.05373561314430499
Guard,adverse_before_5pct <= 0.01 AND pair_1h_ret_6h <= -0.01,2,25,0.625,0.56,0.08500000000000008,0.05596575718377908,0.05662332869330988,0.053728598239861924
Guard,adverse_before_5pct <= 0.01,1,27,0.675,0.5555555555555556,0.0805555555555556,0.0555223601332532,0.05662332869330988,0.053727593089945916
Guard,adverse_before_5pct <= 0.01 AND pair_4h_ema50_slope_3 <= -0.0025,2,27,0.675,0.5555555555555556,0.0805555555555556,0.0555223601332532,0.05662332869330988,0.053727593089945916
Guard,adverse_before_5pct <= 0.01 AND pair_4h_close_vs_ema50 <= -0.02,2,27,0.675,0.5555555555555556,0.0805555555555556,0.0555223601332532,0.05662332869330988,0.053727593089945916
Guard,adverse_before_5pct <= 0.01 AND pair_4h_close_vs_ema50 <= -0.01,2,27,0.675,0.5555555555555556,0.0805555555555556,0.0555223601332532,0.05662332869330988,0.053727593089945916
Guard,adverse_before_5pct <= 0.01 AND pair_4h_close_vs_ema50 <= 0.0,2,27,0.675,0.5555555555555556,0.0805555555555556,0.0555223601332532,0.05662332869330988,0.053727593089945916
Guard,adverse_before_5pct <= 0.01 AND pair_1h_ret_6h <= -0.015,2,21,0.525,0.5714285714285714,0.09642857142857142,0.057097989342044006,0.05662332869330988,0.0537264444045731
Guard,adverse_before_5pct <= 0.01 AND hours_to_5pct <= 32,2,21,0.525,0.5714285714285714,0.09642857142857142,0.057089085599143274,0.05662332869330988,0.053721769939550225
Guard,adverse_before_5pct <= 0.012 AND pair_1h_range_position_24h <= 0.4,2,27,0.675,0.5555555555555556,0.0805555555555556,0.05551103607852307,0.05662332869330988,0.053719949353003074
Guard,hours_to_5pct <= 24,1,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_4h_ema50_slope_3 <= -0.0025,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_4h_close_vs_ema50 <= -0.03,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_4h_close_vs_ema50 <= -0.02,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_4h_close_vs_ema50 <= -0.01,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_4h_close_vs_ema50 <= 0.0,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_1h_ret_6h <= -0.01,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_1h_ret_6h <= -0.005,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND pair_1h_range_position_24h <= 0.5,2,22,0.55,0.5,0.025000000000000022,0.05676318178559519,0.05662332869330988,0.05371974998207736
Guard,hours_to_5pct <= 24 AND btc_4h_trend_down == 1,2,18,0.45,0.5,0.025000000000000022,0.0582587632929156,0.05662332869330988,0.053716443481812017
Guard,hours_to_5pct <= 20 AND pair_4h_ema50_slope_3 <= -0.005,2,18,0.45,0.5,0.025000000000000022,0.05824567667274749,0.05662332869330988,0.053710554502736374
Guard,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 24,2,20,0.5,0.55,0.07500000000000007,0.05741351699616572,0.05662332869330988,0.05370675849808286
Guard,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 24,2,19,0.475,0.5789473684210527,0.10394736842105268,0.05780192987676609,0.05662332869330988,0.05370591669146389
Guard,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 24,2,19,0.475,0.5789473684210527,0.10394736842105268,0.05780192987676609,0.05662332869330988,0.05370591669146389
Guard,adverse_before_5pct <= 0.012 AND pair_4h_ema50_slope_3 <= -0.005,2,25,0.625,0.56,0.08500000000000008,0.05592412632009855,0.05662332869330988,0.053702578950061586
Guard,hours_to_5pct <= 28 AND pair_4h_ema50_slope_3 <= -0.0075,2,16,0.4,0.5,0.025000000000000022,0.059253167669134924,0.05662332869330988,0.05370126706765397
Guard,hours_to_5pct <= 32 AND pair_4h_ema50_slope_3 <= -0.0075,2,16,0.4,0.5,0.025000000000000022,0.059253167669134924,0.05662332869330988,0.05370126706765397
Guard,hours_to_5pct <= 24 AND btc_1d_close_vs_ema50 <= -0.01,2,18,0.45,0.5,0.025000000000000022,0.058223294950900555,0.05662332869330988,0.05370048272790525
Guard,hours_to_5pct <= 24 AND btc_1d_close_vs_ema50 <= 0.0,2,18,0.45,0.5,0.025000000000000022,0.058223294950900555,0.05662332869330988,0.05370048272790525
Guard,hours_to_5pct <= 20 AND pair_1h_range_position_24h <= 0.4,2,18,0.45,0.5,0.025000000000000022,0.05821169465848855,0.05662332869330988,0.05369526259631985
Guard,hours_to_5pct <= 20 AND pair_1h_range_position_24h <= 0.3,2,14,0.35,0.5,0.025000000000000022,0.060532306136969784,0.05662332869330988,0.05368630714793943
Guard,adverse_before_5pct <= 0.016 AND pair_4h_ema50_slope_3 <= -0.0075,2,14,0.35,0.5714285714285714,0.09642857142857142,0.06052124764199401,0.05662332869330988,0.053682436674697895
Guard,adverse_before_5pct <= 0.014 AND pair_4h_ema50_slope_3 <= -0.0075,2,13,0.325,0.6153846153846154,0.14038461538461544,0.06132798420947368,0.05662332869330988,0.053681594868078955
Guard,hours_to_5pct <= 28 AND pair_4h_ema50_slope_3 <= -0.01,2,10,0.25,0.6,0.125,0.06467679053868858,0.05662332869330988,0.05366919763467215
Guard,hours_to_5pct <= 32 AND pair_4h_ema50_slope_3 <= -0.01,2,10,0.25,0.6,0.125,0.06467679053868858,0.05662332869330988,0.05366919763467215
Guard,adverse_before_5pct <= 0.01 AND pair_4h_ema50_slope_3 <= -0.0075,2,9,0.225,0.6666666666666666,0.19166666666666665,0.06630291826100926,0.05662332869330988,0.05366815660872708
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_range_position_24h <= 0.3,2,8,0.2,0.625,0.15000000000000002,0.06831229630474465,0.05662332869330988,0.05366245926094894
Guard,adverse_before_5pct <= 0.014 AND pair_4h_ema50_slope_3 <= -0.01,2,9,0.225,0.6666666666666666,0.19166666666666665,0.06625962981449264,0.05662332869330988,0.053658416708260846
Guard,adverse_before_5pct <= 0.016 AND pair_4h_ema50_slope_3 <= -0.01,2,9,0.225,0.6666666666666666,0.19166666666666665,0.06625962981449264,0.05662332869330988,0.053658416708260846
Guard,hours_to_5pct <= 28 AND btc_1d_close_vs_ema50 <= -0.03,2,16,0.4,0.5625,0.08750000000000002,0.059145734430536764,0.05662332869330988,0.05365829377221472
Guard,pair_1h_range_position_24h <= 0.3 AND btc_1d_close_vs_ema50 <= -0.02,2,24,0.6,0.4166666666666667,-0.05833333333333329,0.05478184983422476,0.05662332869330988,0.05286910990053486
Guard,pair_1h_range_position_24h <= 0.3 AND btc_1d_close_vs_ema50 <= -0.03,2,21,0.525,0.42857142857142855,-0.04642857142857143,0.05544864075907373,0.05662332869330988,0.052860536398513715
Guard,pair_1h_range_position_24h <= 0.4 AND btc_1d_close_vs_ema50 <= -0.02,2,30,0.75,0.43333333333333335,-0.04166666666666663,0.053796412851757396,0.05662332869330988,0.05284730963881805
Guard,pair_1h_ret_6h <= -0.01 AND btc_1d_close_vs_ema50 <= -0.03,2,27,0.675,0.4444444444444444,-0.030555555555555558,0.054211507735092604,0.05662332869330988,0.05284276772118751
Guard,pair_1h_range_position_24h <= 0.4 AND btc_1d_close_vs_ema50 <= -0.03,2,27,0.675,0.4444444444444444,-0.030555555555555558,0.05420553501747688,0.05662332869330988,0.05283873613679689
Guard,pair_1h_range_position_24h <= 0.2 AND btc_1d_close_vs_ema50 <= -0.01,2,20,0.5,0.4,-0.07499999999999996,0.05560096457427206,0.05662332869330988,0.05280048228713603
Guard,pair_1h_range_position_24h <= 0.2 AND btc_1d_close_vs_ema50 <= -0.02,2,19,0.475,0.42105263157894735,-0.05394736842105263,0.055893979958983285,0.05662332869330988,0.052799640480517065
Guard,pair_1h_range_position_24h <= 0.2 AND btc_1d_close_vs_ema50 <= -0.03,2,16,0.4,0.4375,-0.03749999999999998,0.056977667446239805,0.05662332869330988,0.05279106697849593
Guard,adverse_before_5pct <= 0.016 AND btc_1d_close_vs_ema50 <= -0.01,2,28,0.7,0.5,0.025000000000000022,0.053807980189374875,0.05662332869330988,0.05266558613256241
Guard,btc_4h_trend_down == 1 AND btc_1d_close_vs_ema50 <= -0.02,2,29,0.725,0.4482758620689655,-0.026724137931034453,0.053658275527747296,0.05662332869330988,0.0526522497576168
Guard,adverse_before_5pct <= 0.01 AND pair_1h_range_position_24h <= 0.2,2,16,0.4,0.5625,0.08750000000000002,0.056372522226664376,0.05662332869330988,0.05254900889066576
Guard,adverse_before_5pct <= 0.012 AND pair_1h_ret_6h <= -0.01,2,28,0.7,0.5357142857142857,0.06071428571428572,0.0535686951893052,0.05662332869330988,0.05249808663251365
Guard,adverse_before_5pct <= 0.012,1,30,0.75,0.5333333333333333,0.05833333333333335,0.053329441976796836,0.05662332869330988,0.05249708148259763
Guard,adverse_before_5pct <= 0.012 AND pair_4h_ema50_slope_3 <= -0.0025,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053329441976796836,0.05662332869330988,0.05249708148259763
Guard,adverse_before_5pct <= 0.012 AND pair_4h_close_vs_ema50 <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053329441976796836,0.05662332869330988,0.05249708148259763
Guard,adverse_before_5pct <= 0.012 AND pair_4h_close_vs_ema50 <= -0.01,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053329441976796836,0.05662332869330988,0.05249708148259763
Guard,adverse_before_5pct <= 0.012 AND pair_4h_close_vs_ema50 <= 0.0,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053329441976796836,0.05662332869330988,0.05249708148259763
Guard,adverse_before_5pct <= 0.012 AND pair_1h_ret_6h <= -0.015,2,24,0.6,0.5416666666666666,0.06666666666666665,0.054159887995374696,0.05662332869330988,0.05249593279722482
Guard,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 32,2,24,0.6,0.5416666666666666,0.06666666666666665,0.05415209722033656,0.05662332869330988,0.05249125833220194
Guard,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 32,2,24,0.6,0.5416666666666666,0.06666666666666665,0.05415209722033656,0.05662332869330988,0.05249125833220194
Guard,adverse_before_5pct <= 0.014 AND pair_4h_close_vs_ema50 <= -0.03,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053321407603811675,0.05662332869330988,0.05249105570285876
Guard,adverse_before_5pct <= 0.014 AND pair_1h_ret_6h <= -0.005,2,30,0.75,0.5333333333333333,0.05833333333333335,0.053321407603811675,0.05662332869330988,0.05249105570285876
Guard,adverse_before_5pct <= 0.014 AND pair_1h_range_position_24h <= 0.5,2,30,0.75,0.5333333333333333,0.05833333333333335,0.05331742073816749,0.05662332869330988,0.05248806555362562
Guard,adverse_before_5pct <= 0.016 AND btc_4h_trend_down == 1,2,27,0.675,0.5185185185185185,0.04351851851851851,0.053681156894009,0.05662332869330988,0.052484780903456076
Guard,hours_to_5pct <= 32 AND btc_1d_close_vs_ema50 <= -0.02,2,22,0.55,0.5,0.025000000000000022,0.05451638048008697,0.05662332869330988,0.05248400926404784
Guard,adverse_before_5pct <= 0.01 AND pair_4h_close_vs_ema50 <= -0.03,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05381171914385678,0.05662332869330988,0.05247761744350691
Guard,adverse_before_5pct <= 0.01 AND pair_1h_ret_6h <= -0.005,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05381171914385678,0.05662332869330988,0.05247761744350691
Guard,adverse_before_5pct <= 0.01 AND btc_1d_close_vs_ema50 <= -0.01,2,24,0.6,0.5416666666666666,0.06666666666666665,0.054124646323251556,0.05662332869330988,0.05247478779395094
Guard,adverse_before_5pct <= 0.01 AND btc_1d_close_vs_ema50 <= 0.0,2,24,0.6,0.5416666666666666,0.06666666666666665,0.054124646323251556,0.05662332869330988,0.05247478779395094
Guard,adverse_before_5pct <= 0.01 AND pair_1h_range_position_24h <= 0.4,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05380711891426733,0.05662332869330988,0.05247462729427377
Guard,adverse_before_5pct <= 0.01 AND pair_1h_range_position_24h <= 0.5,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05380711891426733,0.05662332869330988,0.05247462729427377
Guard,adverse_before_5pct <= 0.014 AND btc_1d_close_vs_ema50 <= -0.01,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05380275145951793,0.05662332869330988,0.05247178844868665
Guard,adverse_before_5pct <= 0.014 AND btc_1d_close_vs_ema50 <= 0.0,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05380275145951793,0.05662332869330988,0.05247178844868665
Guard,adverse_before_5pct <= 0.01 AND btc_4h_trend_down == 1,2,22,0.55,0.5454545454545454,0.07045454545454544,0.054484849465997694,0.05662332869330988,0.05246666720629874
Guard,hours_to_5pct <= 24 AND pair_1h_ret_6h <= -0.02,2,18,0.45,0.5,0.025000000000000022,0.05546990617983106,0.05662332869330988,0.05246145778092398
Guard,hours_to_5pct <= 24 AND btc_1d_close_vs_ema50 <= -0.02,2,16,0.4,0.5,0.025000000000000022,0.05612219711912023,0.05662332869330988,0.052448878847648095
Guard,hours_to_5pct <= 24 AND btc_1d_close_vs_ema50 <= -0.03,2,13,0.325,0.5384615384615384,0.06346153846153846,0.05750863183269831,0.05662332869330988,0.05244030534562696
Guard,adverse_before_5pct <= 0.012 AND pair_4h_ema50_slope_3 <= -0.0075,2,12,0.3,0.5833333333333334,0.10833333333333339,0.05812548333792935,0.05662332869330988,0.052437645001378805
Guard,adverse_before_5pct <= 0.01 AND hours_to_5pct <= 20,2,14,0.35,0.5714285714285714,0.09642857142857142,0.05696030641993449,0.05662332869330988,0.05243610724697707
Guard,adverse_before_5pct <= 0.012 AND pair_4h_ema50_slope_3 <= -0.01,2,8,0.2,0.625,0.15000000000000002,0.062072334207803545,0.05662332869330988,0.05241446684156072
Guard,btc_1d_close_vs_ema50 <= -0.03,1,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_4h_ema50_slope_3 <= -0.0025 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_4h_close_vs_ema50 <= -0.03 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_4h_close_vs_ema50 <= -0.02 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_4h_close_vs_ema50 <= -0.01 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_4h_close_vs_ema50 <= 0.0 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_1h_ret_6h <= -0.005 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,pair_1h_range_position_24h <= 0.5 AND btc_1d_close_vs_ema50 <= -0.03,2,28,0.7,0.42857142857142855,-0.04642857142857143,0.05227398132118927,0.05662332869330988,0.05159178692483248
Guard,adverse_before_5pct <= 0.016 AND btc_1d_close_vs_ema50 <= -0.02,2,26,0.65,0.5,0.025000000000000022,0.05217535731123886,0.05662332869330988,0.05141398225230526
Guard,btc_4h_trend_down == 1 AND btc_1d_close_vs_ema50 <= -0.03,2,27,0.675,0.4444444444444444,-0.030555555555555558,0.052072342292704736,0.05662332869330988,0.0513988310475757
Guard,hours_to_5pct <= 20 AND pair_1h_range_position_24h <= 0.2,2,10,0.25,0.4,-0.07499999999999996,0.055087145479487606,0.05662332869330988,0.05127178636987191
Guard,adverse_before_5pct <= 0.012 AND pair_4h_close_vs_ema50 <= -0.03,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05172014598090845,0.05662332869330988,0.05124710583615862
Guard,adverse_before_5pct <= 0.012 AND pair_1h_ret_6h <= -0.005,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05172014598090845,0.05662332869330988,0.05124710583615862
Guard,adverse_before_5pct <= 0.012 AND pair_1h_range_position_24h <= 0.5,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05171602163713859,0.05662332869330988,0.05124411568692548
Guard,adverse_before_5pct <= 0.014 AND btc_4h_trend_down == 1,2,25,0.625,0.52,0.04500000000000004,0.05197565345107405,0.05662332869330988,0.05123478340692128
Guard,adverse_before_5pct <= 0.012 AND btc_1d_close_vs_ema50 <= -0.01,2,25,0.625,0.52,0.04500000000000004,0.051964541731178426,0.05662332869330988,0.05122783858198652
Guard,adverse_before_5pct <= 0.012 AND btc_1d_close_vs_ema50 <= 0.0,2,25,0.625,0.52,0.04500000000000004,0.051964541731178426,0.05662332869330988,0.05122783858198652
Guard,adverse_before_5pct <= 0.01 AND btc_1d_close_vs_ema50 <= -0.02,2,23,0.575,0.5217391304347826,0.046739130434782616,0.05212874038315257,0.05662332869330988,0.051224025720312726
Guard,hours_to_5pct <= 32 AND btc_1d_close_vs_ema50 <= -0.03,2,18,0.45,0.5,0.025000000000000022,0.05271659992523233,0.05662332869330988,0.05122246996635456
Guard,adverse_before_5pct <= 0.014 AND btc_1d_close_vs_ema50 <= -0.02,2,25,0.625,0.52,0.04500000000000004,0.05195364220007754,0.05662332869330988,0.05122102637504846
Guard,hours_to_5pct <= 20,1,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_4h_ema50_slope_3 <= -0.0025,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_4h_close_vs_ema50 <= -0.03,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_4h_close_vs_ema50 <= -0.02,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_4h_close_vs_ema50 <= -0.01,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_4h_close_vs_ema50 <= 0.0,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_1h_ret_6h <= -0.01,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_1h_ret_6h <= -0.005,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 20 AND pair_1h_range_position_24h <= 0.5,2,20,0.5,0.45,-0.024999999999999967,0.05243885786048452,0.05662332869330988,0.05121942893024226
Guard,hours_to_5pct <= 24 AND pair_1h_ret_6h <= -0.015,2,19,0.475,0.47368421052631576,-0.0013157894736842146,0.05256609793122028,0.05662332869330988,0.05121889651732964
Guard,hours_to_5pct <= 20 AND btc_4h_trend_down == 1,2,16,0.4,0.4375,-0.03749999999999998,0.0530403060749423,0.05662332869330988,0.05121612242997693
Guard,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 20,2,18,0.45,0.5,0.025000000000000022,0.052680972102772776,0.05662332869330988,0.051206437446247755
Guard,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 20,2,17,0.425,0.5294117647058824,0.05441176470588238,0.05283669562265598,0.05662332869330988,0.0512055956396288
Guard,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 20,2,17,0.425,0.5294117647058824,0.05441176470588238,0.05283669562265598,0.05662332869330988,0.0512055956396288
Guard,hours_to_5pct <= 24 AND pair_4h_ema50_slope_3 <= -0.0075,2,14,0.35,0.42857142857142855,-0.04642857142857143,0.053436383300877945,0.05662332869330988,0.05120273415530728
Guard,hours_to_5pct <= 20 AND btc_1d_close_vs_ema50 <= -0.01,2,16,0.4,0.4375,-0.03749999999999998,0.053000404190175376,0.05662332869330988,0.05120016167607015
Guard,hours_to_5pct <= 20 AND btc_1d_close_vs_ema50 <= 0.0,2,16,0.4,0.4375,-0.03749999999999998,0.053000404190175376,0.05662332869330988,0.05120016167607015
Guard,hours_to_5pct <= 24 AND pair_4h_ema50_slope_3 <= -0.01,2,8,0.2,0.5,0.025000000000000022,0.05585332361162727,0.05662332869330988,0.051170664722325454
Guard,adverse_before_5pct <= 0.016 AND btc_1d_close_vs_ema50 <= -0.03,2,23,0.575,0.4782608695652174,0.003260869565217428,0.050273712994889905,0.05662332869330988,0.0501573849720617
Guard,adverse_before_5pct <= 0.012 AND btc_4h_trend_down == 1,2,24,0.6,0.5,0.025000000000000022,0.049984722567035234,0.05662332869330988,0.049990833540221144
Guard,adverse_before_5pct <= 0.012 AND btc_1d_close_vs_ema50 <= -0.02,2,24,0.6,0.5,0.025000000000000022,0.04996179418058055,0.05662332869330988,0.04997707650834833
Guard,adverse_before_5pct <= 0.01 AND btc_1d_close_vs_ema50 <= -0.03,2,20,0.5,0.5,0.025000000000000022,0.04993485688013835,0.05662332869330988,0.04996742844006917
Guard,adverse_before_5pct <= 0.014 AND btc_1d_close_vs_ema50 <= -0.03,2,22,0.55,0.5,0.025000000000000022,0.04993532562691802,0.05662332869330988,0.049964429094804905
Guard,hours_to_5pct <= 20 AND pair_1h_ret_6h <= -0.02,2,16,0.4,0.4375,-0.03749999999999998,0.049902841822722185,0.05662332869330988,0.049961136729088876
Guard,hours_to_5pct <= 16 AND pair_4h_ema50_slope_3 <= -0.005,2,12,0.3,0.4166666666666667,-0.05833333333333329,0.04984516873406069,0.05662332869330988,0.04995355062021821
Guard,hours_to_5pct <= 20 AND btc_1d_close_vs_ema50 <= -0.02,2,14,0.35,0.42857142857142855,-0.04642857142857143,0.04985302227375142,0.05662332869330988,0.049948557795812996
Guard,hours_to_5pct <= 20 AND btc_1d_close_vs_ema50 <= -0.03,2,11,0.275,0.45454545454545453,-0.020454545454545447,0.049781761068334006,0.05662332869330988,0.04993998429379186
Guard,hours_to_5pct <= 16 AND pair_1h_range_position_24h <= 0.4,2,12,0.3,0.4166666666666667,-0.05833333333333329,0.04979419571267226,0.05662332869330988,0.049938258713801684
Guard,hours_to_5pct <= 16 AND pair_1h_range_position_24h <= 0.3,2,8,0.2,0.375,-0.09999999999999998,0.04964651632710627,0.05662332869330988,0.049929303265421256
Guard,adverse_before_5pct <= 0.012 AND btc_1d_close_vs_ema50 <= -0.03,2,21,0.525,0.47619047619047616,0.0011904761904761862,0.047562817577342424,0.05662332869330988,0.048720479228104775
Guard,hours_to_5pct <= 20 AND pair_1h_ret_6h <= -0.015,2,17,0.425,0.4117647058823529,-0.06323529411764706,0.046984883448222436,0.05662332869330988,0.04871857546549454
Guard,hours_to_5pct <= 16 AND pair_1h_ret_6h <= -0.02,2,13,0.325,0.38461538461538464,-0.09038461538461534,0.046015342496364395,0.05662332869330988,0.048704986311318435
Guard,hours_to_5pct <= 20 AND pair_4h_ema50_slope_3 <= -0.0075,2,12,0.3,0.3333333333333333,-0.14166666666666666,0.04567471034490727,0.05662332869330988,0.04870241310347219
Guard,hours_to_5pct <= 16 AND pair_4h_ema50_slope_3 <= -0.0075,2,9,0.225,0.3333333333333333,-0.14166666666666666,0.04420178404645099,0.05662332869330988,0.04869540141045147
Guard,adverse_before_5pct <= 0.01 AND hours_to_5pct <= 16,2,9,0.225,0.4444444444444444,-0.030555555555555558,0.044133089649234965,0.05662332869330988,0.04867994517107786
Guard,hours_to_5pct <= 16,1,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_4h_ema50_slope_3 <= -0.0025,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_4h_close_vs_ema50 <= -0.03,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_4h_close_vs_ema50 <= -0.02,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_4h_close_vs_ema50 <= -0.01,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_4h_close_vs_ema50 <= 0.0,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_1h_ret_6h <= -0.015,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_1h_ret_6h <= -0.01,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_1h_ret_6h <= -0.005,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND pair_1h_range_position_24h <= 0.5,2,14,0.35,0.35714285714285715,-0.11785714285714283,0.04274978585064025,0.05662332869330988,0.04746242504772409
Guard,hours_to_5pct <= 16 AND btc_4h_trend_down == 1,2,10,0.25,0.3,-0.175,0.03983647418983501,0.05662332869330988,0.04745911854745875
Guard,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 16,2,12,0.3,0.4166666666666667,-0.05833333333333329,0.04149811187909862,0.05662332869330988,0.04744943356372959
Guard,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 16,2,12,0.3,0.4166666666666667,-0.05833333333333329,0.04149811187909862,0.05662332869330988,0.04744943356372959
Guard,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 16,2,12,0.3,0.4166666666666667,-0.05833333333333329,0.04149811187909862,0.05662332869330988,0.04744943356372959
