period,model,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,duration_h,exit_reason,activated,activation_date,original_close_date,original_profit_abs,original_profit_ratio,mae_pct,mfe_pct,stake_amount
3y,E_min24h_profit_protect,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-08T00:00:00+00:00,2024-02-22T00:00:00+00:00,44326.3,51568.4,57.582189599999985,0.16238155902928955,336.0,max_hold_14d,True,2024-02-09T08:00:00+00:00,2024-02-12T15:00:00+00:00,35.47862313,0.09999958456846775,0.04399194157870158,19.772911341573735,354.6104
3y,baseline,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-13T00:00:00+00:00,102.742,113.259,32.68852836,0.10000072313964938,96.0,roi,False,,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,12.0739327636215,326.71956
3y,A_giveback50_floor1,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T11:00:00+00:00,102.742,104.565,5.4704204399999785,0.016743473944443296,11.0,counterfactual_A_giveback50_floor1,True,2024-02-09T08:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,3.5486947888886733,326.71956
3y,B_giveback60_floor1.5,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T21:00:00+00:00,102.742,105.24520000000001,7.633456440000021,0.023363940744778246,21.0,counterfactual_B_giveback60_floor1.5,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,6.090985186194541,326.71956
3y,C_giveback70_floor2,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-17T13:00:00+00:00,102.742,107.5705,15.027910439999971,0.045996359813902696,205.0,counterfactual_C_giveback70_floor2,True,2024-02-12T19:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,15.665453271300928,326.71956
3y,D_atr1h_1.5,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T21:00:00+00:00,102.742,106.83365996007818,12.684759113048596,0.038824608826752205,21.0,counterfactual_D_atr1h_1.5,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,6.090985186194541,326.71956
3y,D_atr1h_2.0,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T21:00:00+00:00,102.742,106.11154661343757,10.38843867073145,0.03179619448168775,21.0,counterfactual_D_atr1h_2.0,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,6.090985186194541,326.71956
3y,D_atr1h_2.5,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T21:00:00+00:00,102.742,105.38943326679696,8.092118228414307,0.024767780136623306,21.0,counterfactual_D_atr1h_2.5,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,6.090985186194541,326.71956
3y,D_atr1h_3.0,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-11T18:00:00+00:00,102.742,107.66814855223681,15.338432836113055,0.04694678468627056,66.0,counterfactual_D_atr1h_3.0,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,7.88090556929006,326.71956
3y,D_atr4h_1.5,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-09T21:00:00+00:00,102.742,105.56519099423433,8.65102780166515,0.026478450820835914,21.0,counterfactual_D_atr4h_1.5,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,6.090985186194541,326.71956
3y,D_atr4h_2.0,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-12T02:00:00+00:00,102.742,106.57634648130272,11.86650225054264,0.03632014639877282,74.0,counterfactual_D_atr4h_2.0,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,7.88090556929006,326.71956
3y,D_atr4h_2.5,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-12T02:00:00+00:00,102.742,105.51068310162842,8.477692703178349,0.025947919075241008,74.0,counterfactual_D_atr4h_2.5,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,7.88090556929006,326.71956
3y,D_atr4h_3.0,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-12T11:00:00+00:00,102.742,103.96839965821552,3.5732313531253306,0.010936692474504222,83.0,counterfactual_D_atr4h_3.0,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,7.88090556929006,326.71956
3y,E_min24h_profit_protect,SOL/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-12T02:00:00+00:00,102.742,105.9808,9.972664439999992,0.03052362227716024,74.0,counterfactual_E_min24h_profit_protect,True,2024-02-09T21:00:00+00:00,2024-02-13T00:00:00+00:00,32.68852836,0.10000072313964938,0.013626365069796193,7.88090556929006,326.71956
3y,baseline,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T10:00:00+00:00,318.54,347.22,36.64814827,0.09999381240312004,154.0,roi,False,,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,9.166823632824759,366.321
3y,A_giveback50_floor1,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-12T19:00:00+00:00,318.54,324.54,6.533678999999999,0.01783593897155773,91.0,counterfactual_A_giveback50_floor1,True,2024-02-12T19:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,3.767187794311546,366.321
3y,B_giveback60_floor1.5,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-23T00:00:00+00:00,318.54,384.95,76.00517899999996,0.2074824511835247,336.0,max_hold_14d,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,21.55773215294781,366.321
3y,C_giveback70_floor2,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-23T00:00:00+00:00,318.54,384.95,76.00517899999996,0.2074824511835247,336.0,max_hold_14d,True,2024-02-15T02:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,21.55773215294781,366.321
3y,D_atr1h_1.5,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T00:00:00+00:00,318.54,335.10853948227253,18.68749940461339,0.0510139997559883,144.0,counterfactual_D_atr1h_1.5,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,6.105983549946627,366.321
3y,D_atr1h_2.0,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T00:00:00+00:00,318.54,334.14805264303,17.58293953948446,0.04799872117482879,144.0,counterfactual_D_atr1h_2.0,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,6.105983549946627,366.321
3y,D_atr1h_2.5,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T00:00:00+00:00,318.54,333.1875658037875,16.478379674355594,0.044983442593669466,144.0,counterfactual_D_atr1h_2.5,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,6.105983549946627,366.321
3y,D_atr1h_3.0,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T14:00:00+00:00,318.54,352.22444599690044,38.370791896435485,0.10474636151472475,158.0,counterfactual_D_atr1h_3.0,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,14.167765429773338,366.321
3y,D_atr4h_1.5,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T02:00:00+00:00,318.54,339.04063587321394,23.209410254196012,0.06335812103099743,146.0,counterfactual_D_atr4h_1.5,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,8.21246939159916,366.321
3y,D_atr4h_2.0,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T14:00:00+00:00,318.54,354.4270393651366,40.90377426990704,0.11166101389193368,158.0,counterfactual_D_atr4h_2.0,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,14.167765429773338,366.321
3y,D_atr4h_2.5,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-15T20:00:00+00:00,318.54,351.314666152475,37.32454507534624,0.1018902685768663,164.0,counterfactual_D_atr4h_2.5,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,15.024800652979204,366.321
3y,D_atr4h_3.0,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-19T00:00:00+00:00,318.54,349.6831533481813,35.44830535040846,0.0967684226413677,240.0,counterfactual_D_atr4h_3.0,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,15.247692597475982,366.321
3y,E_min24h_profit_protect,BNB/USDT:USDT,long,long_1d_center_compression,2024-02-09T00:00:00+00:00,2024-02-23T00:00:00+00:00,318.54,384.95,76.00517899999996,0.2074824511835247,336.0,max_hold_14d,True,2024-02-15T00:00:00+00:00,2024-02-15T10:00:00+00:00,36.64814827,0.09999381240312004,1.0422552897595256,21.55773215294781,366.321
3y,baseline,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-28T13:00:00+00:00,54511.7,60123.8,38.17695437,0.09999917562201942,37.0,roi,False,,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,12.13555988897797,381.5819
3y,A_giveback50_floor1,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56145.850000000006,11.057468100000062,0.028977968032550972,2.0,counterfactual_A_giveback50_floor1,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,B_giveback60_floor1.5,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,55819.01999999999,8.769658099999948,0.02298237442604051,2.0,counterfactual_B_giveback60_floor1.5,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,C_giveback70_floor2,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-03-12T00:00:00+00:00,54511.7,72068.4,122.5153181,0.3210721423107333,336.0,max_hold_14d,True,2024-02-28T08:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,33.714413602951296,381.5819
3y,D_atr1h_1.5,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56913.70987373975,16.43248721617825,0.043064116029031374,2.0,counterfactual_D_atr1h_1.5,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr1h_2.0,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56624.94649831967,14.41114358823769,0.037766842683674695,2.0,counterfactual_D_atr1h_2.0,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr1h_2.5,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56336.18312289958,12.38979996029708,0.03246956933831788,2.0,counterfactual_D_atr1h_2.5,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr1h_3.0,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56047.4197474795,10.368456332356521,0.0271722959929612,2.0,counterfactual_D_atr1h_3.0,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr4h_1.5,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56788.61121379007,15.556796596530518,0.04076922043873286,2.0,counterfactual_D_atr4h_1.5,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr4h_2.0,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56458.14828505342,13.243556095373982,0.034706981896609826,2.0,counterfactual_D_atr4h_2.0,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr4h_2.5,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,56127.68535631678,10.930315594217499,0.028644743354486933,2.0,counterfactual_D_atr4h_2.5,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,D_atr4h_3.0,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-02-27T02:00:00+00:00,54511.7,55797.222427580135,8.617075093060963,0.022582504812363905,2.0,counterfactual_D_atr4h_3.0,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,5.995593606510168,381.5819
3y,E_min24h_profit_protect,BTC/USDT:USDT,long,long_1d_center_compression,2024-02-27T00:00:00+00:00,2024-03-05T19:00:00+00:00,54511.7,60447.02,41.1656581,0.10788157955081203,187.0,counterfactual_E_min24h_profit_protect,True,2024-02-27T02:00:00+00:00,2024-02-28T13:00:00+00:00,38.17695437,0.09999917562201942,0.03063562501260663,27.220394887703016,381.5819
3y,baseline,NEAR/USDT:USDT,long,long_1d_center_compression,2024-03-26T00:00:00+00:00,2024-03-27T15:00:00+00:00,7.46,7.311,-9.51303171,-0.023173964346123305,39.0,stop_loss,False,,2024-03-27T15:00:00+00:00,-9.51303171,-0.023173964346123305,3.123324396782837,8.713136729222514,410.3
3y,A_giveback50_floor1,NEAR/USDT:USDT,long,long_1d_center_compression,2024-03-26T00:00:00+00:00,2024-03-26T01:00:00+00:00,7.46,7.6295,8.912200000000011,0.021721179624664907,1.0,counterfactual_A_giveback50_floor1,True,2024-03-26T01:00:00+00:00,2024-03-27T15:00:00+00:00,-9.51303171,-0.023173964346123305,0.4289544235924937,4.544235924932981,410.3
3y,B_giveback60_floor1.5,NEAR/USDT:USDT,long,long_1d_center_compression,2024-03-26T00:00:00+00:00,2024-03-26T14:00:00+00:00,7.46,7.72,13.889699999999989,0.033852546916890054,14.0,counterfactual_B_giveback60_floor1.5,True,2024-03-26T03:00:00+00:00,2024-03-27T15:00:00+00:00,-9.51303171,-0.023173964346123305,0.4289544235924937,8.713136729222514,410.3
3y,C_giveback70_floor2,NEAR/USDT:USDT,long,long_1d_center_compression,2024-03-26T00:00:00+00:00,2024-03-26T14:00:00+00:00,7.46,7.654999999999999,10.314699999999966,0.02513941018766748,14.0,counterfactual_C_giveback70_floor2,True,2024-03-26T12:00:00+00:00,2024-03-27T15:00:00+00:00,-9.51303171,-0.023173964346123305,0.4289544235924937,8.713136729222514,410.3
3y,D_atr1h_1.5,NEAR/USDT:USDT,long,long_1d_center_compression,2024-03-26T00:00:00+00:00,2024-03-26T08:00:00+00:00,7.46,7.769205608799519,16.59600848397353,0.040448473029426106,8.0,counterfactual_D_atr1h_1.5,True,2024-03-26T03:00:00+00:00,2024-03-27T15:00:00+00:00,-9.51303171,-0.023173964346123305,0.4289544235924937,7.453083109919572,410.3
