variant,label,window,family,key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,stop_loss,27,-0.027085817304630378,-2.71,-203.89614256,-0.20389614256,-20.39,13:46:00,0,0,27,0.0,-0.20389614256,-7.551708983703703,-1.0,-4.888863515395313,-4.888863515395313,-5.234239225902136,-17.6391,0.0,0.20389614256000005,203.89614256000004
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,TOTAL,166,0.005056688162654583,0.51,260.01255312,0.26001255312,26.0,"1 day, 2:36:00",102,0,64,0.6144578313253012,0.26001255312000016,1.5663406814457839,0.3065249911729713,3.7540390162135786,1.5059024275039015,42.054042380164226,2.2263,1.7950491958548935,0.0323623563334211,35.80444754000001
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,profit_lock_pullback_restart,13,0.019261890164460803,1.93,49.35101923999999,0.049351019239999995,4.94,15:50:00,13,0,0,1.0,0.3541185497683612,3.7962322492307687,100.0,-100.0,4.519459179599357,-100.0,3.6561,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,profit_giveback_guard,6,0.023423761208441057,2.34,40.123866160000006,0.04012386616000001,4.01,"1 day, 9:58:00",6,0,0,1.0,0.28090835968475214,6.687311026666667,100.0,-100.0,6.301196252290786,-100.0,7.1292,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,profit_lock_compression_breakdown,10,0.015977063153537297,1.6,25.57499775,0.02557499775,2.56,10:06:00,9,0,1,0.9,0.17224702291076932,2.557499775,1.5702951673187258,-100.0,4.051388741830868,520.8188875938461,3.6898,16.702951673187254,0.0016175112771897224,1.6286745500000004
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,roi,1,0.1000056004710114,10.0,23.4068422,0.0234068422,2.34,9:40:00,1,0,0,1.0,0.15673824125857205,23.4068422,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,time_decay_profit_exit,1,0.03481040457621379,3.48,12.05800977,0.01205800977,1.21,"16 days, 8:00:00",1,0,0,1.0,0.07834607231373347,12.05800977,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,stale_loss_72h,1,-0.0024271172444648315,-0.24,-0.91100325,-0.00091100325,-0.09,"3 days, 0:05:00",0,0,1,0.0,-0.005719233247856281,-0.91100325,-1.0,-100.0,-100.0,-32.93960892162474,-100.0,0.0,0.0009110032500000216,0.91100325
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,stop_loss,2,-0.03171650893203694,-3.17,-14.92174636,-0.01492174636,-1.49,13:30:00,0,0,2,0.0,-0.09027393154249896,-7.46087318,-1.0,-5.515944467200523,-5.515944467200523,-32.939608921625414,-8.3728,0.0,0.014921746360000043,14.92174636
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,trailing_stop_loss,8,-0.018178250121354975,-1.82,-36.633133650000005,-0.036633133650000003,-3.66,13:08:00,3,0,5,0.375,-0.20932223742611433,-4.579141706250001,-0.6215067623319701,-26.91264659271463,-3.335442440343604,-32.9019304046178,-3.3488,0.005589180268847796,0.03667508505322477,36.6766822
