period,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,exit_reason,exit_reason_group,pnl_group,future_favorable_from_exit_pct_6h,future_adverse_from_exit_pct_6h,future_close_return_from_exit_pct_6h,held_profit_ratio_pct_6h,regained_entry_6h,regained_pre_exit_extreme_6h,entry_plus_1pct_6h,entry_plus_3pct_6h,entry_plus_5pct_6h,stopped_too_early_6h,valid_stop_6h,took_profit_too_early_6h,good_take_profit_6h,gave_back_risk_6h,hold_would_help_6h,hold_would_hurt_6h,future_favorable_from_exit_pct_12h,future_adverse_from_exit_pct_12h,future_close_return_from_exit_pct_12h,held_profit_ratio_pct_12h,regained_entry_12h,regained_pre_exit_extreme_12h,entry_plus_1pct_12h,entry_plus_3pct_12h,entry_plus_5pct_12h,stopped_too_early_12h,valid_stop_12h,took_profit_too_early_12h,good_take_profit_12h,gave_back_risk_12h,hold_would_help_12h,hold_would_hurt_12h,future_favorable_from_exit_pct_24h,future_adverse_from_exit_pct_24h,future_close_return_from_exit_pct_24h,held_profit_ratio_pct_24h,regained_entry_24h,regained_pre_exit_extreme_24h,entry_plus_1pct_24h,entry_plus_3pct_24h,entry_plus_5pct_24h,stopped_too_early_24h,valid_stop_24h,took_profit_too_early_24h,good_take_profit_24h,gave_back_risk_24h,hold_would_help_24h,hold_would_hurt_24h,future_favorable_from_exit_pct_48h,future_adverse_from_exit_pct_48h,future_close_return_from_exit_pct_48h,held_profit_ratio_pct_48h,regained_entry_48h,regained_pre_exit_extreme_48h,entry_plus_1pct_48h,entry_plus_3pct_48h,entry_plus_5pct_48h,stopped_too_early_48h,valid_stop_48h,took_profit_too_early_48h,good_take_profit_48h,gave_back_risk_48h,hold_would_help_48h,hold_would_hurt_48h,future_favorable_from_exit_pct_72h,future_adverse_from_exit_pct_72h,future_close_return_from_exit_pct_72h,held_profit_ratio_pct_72h,regained_entry_72h,regained_pre_exit_extreme_72h,entry_plus_1pct_72h,entry_plus_3pct_72h,entry_plus_5pct_72h,stopped_too_early_72h,valid_stop_72h,took_profit_too_early_72h,good_take_profit_72h,gave_back_risk_72h,hold_would_help_72h,hold_would_hurt_72h,future_favorable_from_exit_pct_168h,future_adverse_from_exit_pct_168h,future_close_return_from_exit_pct_168h,held_profit_ratio_pct_168h,regained_entry_168h,regained_pre_exit_extreme_168h,entry_plus_1pct_168h,entry_plus_3pct_168h,entry_plus_5pct_168h,stopped_too_early_168h,valid_stop_168h,took_profit_too_early_168h,good_take_profit_168h,gave_back_risk_168h,hold_would_help_168h,hold_would_hurt_168h,future_favorable_from_exit_pct_336h,future_adverse_from_exit_pct_336h,future_close_return_from_exit_pct_336h,held_profit_ratio_pct_336h,regained_entry_336h,regained_pre_exit_extreme_336h,entry_plus_1pct_336h,entry_plus_3pct_336h,entry_plus_5pct_336h,stopped_too_early_336h,valid_stop_336h,took_profit_too_early_336h,good_take_profit_336h,gave_back_risk_336h,hold_would_help_336h,hold_would_hurt_336h
1y,NEAR/USDT:USDT,short,short_compression_breakdown,2025-11-29T15:00:00+00:00,2025-12-01T03:00:00+00:00,1.861,1.673,34.24210235,0.10004915533368862,roi,roi,winning_trades,1.5540944411237312,0.5977286312014352,0.8965929468021593,10.808113917248795,True,True,True,True,True,False,False,False,True,False,True,False,5.3795576808129155,0.5977286312014352,3.5265989240884603,13.17243417517463,True,True,True,True,True,False,False,True,False,False,True,False,5.3795576808129155,0.5977286312014352,1.0161386730424462,10.915583019881787,True,True,True,True,True,False,False,True,False,False,True,False,5.3795576808129155,9.623430962343098,-8.427973699940228,2.4255239118753322,True,True,True,True,True,False,False,True,False,True,False,True,5.3795576808129155,12.074118350268975,-11.177525403466829,-0.04626544868350941,True,True,True,True,True,False,False,True,False,True,False,True,5.3795576808129155,13.44889420203227,-2.8690974297668883,7.422837184309506,True,True,True,True,True,False,False,True,False,True,False,True,6.216377764494925,13.44889420203227,2.9886431560071753,12.688823213326167,True,True,True,True,True,False,False,True,False,False,True,False
1y,TAO/USDT:USDT,short,short_compression_breakdown,2025-11-29T18:00:00+00:00,2025-12-01T11:00:00+00:00,293.63,263.93,32.87029989,0.10000055725387762,roi,roi,winning_trades,3.849505550714203,1.1480316750653479,3.0273178494297763,12.735881892177229,True,True,True,True,True,False,False,True,False,False,True,False,3.849505550714203,1.5799643844958953,-0.3561550411093842,9.69463951231141,True,True,True,True,True,False,False,True,False,True,False,True,3.849505550714203,1.830030689955664,0.996476338423065,10.910455334945333,True,True,True,True,True,False,False,True,False,False,True,False,3.849505550714203,9.832152464668658,-7.448944795968616,3.319269148247802,True,True,True,True,True,False,False,True,False,True,False,True,3.849505550714203,20.315992876899177,-16.36797635736748,-4.697622858699725,True,True,True,True,True,False,False,True,False,True,False,True,3.849505550714203,20.315992876899177,-13.57935816314931,-2.19106698906787,True,True,True,True,True,False,False,True,False,True,False,True,3.849505550714203,20.315992876899177,-6.039480165195315,4.586169669311715,True,True,True,True,True,False,False,True,False,True,False,True
1y,DOGE/USDT:USDT,short,short_pullback_restart,2025-12-07T14:00:00+00:00,2025-12-07T17:00:00+00:00,0.13819,0.14101,-9.13549038,-0.021439629744744837,stop_loss,stop_loss,losing_trades,3.7231402028224982,1.2835969080207121,1.6949152542372905,-0.41116578623633104,True,False,True,False,False,True,False,False,False,False,True,False,3.7231402028224982,1.2835969080207121,-0.26239273810368713,-2.4084159490556467,True,False,True,False,False,True,False,False,False,True,False,True,3.7231402028224982,2.82249485852068,-1.3970640380114883,-3.5662421304001657,True,False,True,False,False,True,False,False,False,True,False,True,3.7231402028224982,8.59513509680164,-7.027870363803987,-9.311954555322375,True,False,True,False,False,True,False,False,False,True,False,True,3.7231402028224982,8.59513509680164,-3.581306290334018,-5.795057529488377,True,False,True,False,False,True,False,False,False,True,False,True,5.5244308914261335,8.59513509680164,5.141479327707259,3.105731239597668,True,True,True,True,False,True,False,False,False,False,True,False,15.006027941280758,8.59513509680164,7.8646904474859864,5.884514074824517,True,True,True,True,True,True,False,False,False,False,True,False
1y,XRP/USDT:USDT,short,short_compression_breakdown,2025-12-05T10:00:00+00:00,2025-12-08T09:00:00+00:00,2.0566,2.1153,-9.61251105,-0.030014890879056365,stop_loss,stop_loss,losing_trades,2.297546447312437,-0.19382593485556518,1.9240769630785106,-0.9752309637265507,False,False,False,False,False,False,True,False,False,False,True,False,2.5717392332056814,-0.19382593485556518,1.3425991585117942,-1.5733054556063404,False,False,False,False,False,False,True,False,False,False,True,False,3.569233678438042,-0.19382593485556518,2.7466553207582867,-0.12917436545754807,True,False,False,False,False,True,False,False,False,False,True,False,3.569233678438042,2.935753793788117,1.309506925731567,-1.607342215306824,True,False,False,False,False,True,False,False,False,False,True,False,5.8715075875762235,2.935753793788117,4.907105375124102,2.0929398035592794,True,False,True,True,False,True,False,False,False,False,True,False,8.003592870987568,2.935753793788117,5.578404954379988,2.7833997860546487,True,True,True,True,True,True,False,False,False,False,True,False,16.309743298822863,2.935753793788117,9.161821018295276,6.469094622191967,True,True,True,True,True,True,False,False,False,False,True,False
1y,SUI/USDT:USDT,short,short_compression_breakdown,2025-12-11T15:00:00+00:00,2025-12-11T18:00:00+00:00,1.5259,1.5685,-9.32328279,-0.02898567417567616,stop_loss,stop_loss,losing_trades,0.8734459674848611,4.233343959196686,-1.8616512591648002,-4.805419752277336,False,False,False,False,False,False,True,False,False,False,False,True,0.8734459674848611,6.094995218361486,-5.215173732865801,-8.252565698931782,False,False,False,False,False,False,True,False,False,False,False,True,2.033790245457446,6.094995218361486,0.5419190309212593,-2.3347467068615257,False,False,False,False,False,False,True,False,False,False,True,False,2.033790245457446,6.094995218361486,-2.4737009882052883,-5.4345566550887945,False,False,False,False,False,False,True,False,False,False,False,True,2.033790245457446,6.094995218361486,-0.6885559451705401,-3.5995740218887144,False,False,False,False,False,False,True,False,False,False,False,True,14.153649984061204,6.094995218361486,12.617150143449152,10.077600104856149,True,True,True,True,True,True,False,False,False,False,True,False,15.46063117628307,6.094995218361486,10.003187759005423,7.390661249098897,True,True,True,True,True,True,False,False,False,False,True,False
1y,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-14T18:00:00+00:00,2025-12-15T02:00:00+00:00,1.592,1.641,-8.40108911,-0.031998217435198484,trailing_stop_loss,trailing_stop_loss,losing_trades,1.7062766605728228,-0.24375380865326043,1.4625228519195625,-1.6703517587939642,False,False,False,False,False,False,True,False,False,False,True,False,4.509445460085318,-0.24375380865326043,3.5953686776355847,0.5281407035175885,True,True,True,False,False,True,False,False,False,False,True,False,9.384521633150513,-0.24375380865326043,5.911029859841559,2.915075376884425,True,True,True,True,True,True,False,False,False,False,True,False,9.384521633150513,-0.24375380865326043,4.7531992687385785,1.7216080402010134,True,True,True,True,True,True,False,False,False,False,True,False,10.847044485070075,-0.24375380865326043,9.993906154783664,7.12361809045226,True,True,True,True,True,True,False,False,False,False,True,False,14.442413162705673,-0.24375380865326043,8.165752589884224,5.239195979899509,True,True,True,True,True,True,False,False,False,False,True,False,14.442413162705673,-0.24375380865326043,3.1078610603290637,0.025628140703517696,True,True,True,True,True,True,False,False,False,False,True,False
1y,ADA/USDT:USDT,short,short_pullback_restart,2025-12-15T15:00:00+00:00,2025-12-18T17:00:00+00:00,0.3923,0.3528,21.64713274,0.10001386158580035,roi,roi,winning_trades,1.8140589569161047,2.6643990929705272,0.4535147392290222,10.376676013255155,True,True,True,True,True,False,False,False,True,False,True,False,1.8424036281179155,2.9195011337868415,-2.154195011337867,8.031531990823346,True,True,True,True,True,False,False,False,True,False,False,True,1.8424036281179155,7.653061224489803,-4.6201814058956865,5.813841447871527,True,True,True,True,True,False,False,False,True,False,False,True,1.8424036281179155,7.964852607709755,-6.547619047619051,4.080474126943658,True,True,True,True,True,False,False,False,True,False,False,True,1.8424036281179155,7.964852607709755,-2.862811791383219,7.3942645934233955,True,True,True,True,True,False,False,False,True,False,False,True,1.8424036281179155,8.333333333333329,-0.5102040816326597,9.50999235279122,True,True,True,True,True,False,False,False,True,False,False,True,7.142857142857142,9.01360544217687,0.3684807256235894,10.30020392556717,True,True,True,True,True,False,False,True,False,False,True,False
1y,XRP/USDT:USDT,short,short_pullback_restart,2025-12-14T11:00:00+00:00,2025-12-18T19:00:00+00:00,2.0053,1.8008,41.63346062,0.10001010025378328,roi,roi,winning_trades,1.6936916925810737,1.2827632163482963,1.0550866281652547,11.045464519024586,True,True,True,True,True,False,False,False,True,False,True,False,1.6936916925810737,4.164815637494444,-3.648378498445141,6.8216576073405495,True,True,True,True,True,False,False,False,True,False,False,True,1.6936916925810737,6.480453131941361,-5.886272767658824,4.811983244402335,True,True,True,True,True,False,False,False,True,False,False,True,1.6936916925810737,8.712794313638385,-6.8525099955575275,3.944282650974925,True,True,True,True,True,False,False,False,True,False,False,True,1.6936916925810737,8.712794313638385,-6.458240781874726,4.298344387373463,True,True,True,True,True,False,False,False,True,False,False,True,1.6936916925810737,8.712794313638385,-3.9649044868947207,6.537410861217772,True,True,True,True,True,False,False,False,True,False,False,True,1.6936916925810737,8.712794313638385,-4.025988449577966,6.482556226001103,True,True,True,True,True,False,False,False,True,False,False,True
1y,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,stop_loss,stop_loss,losing_trades,1.8850067039987384,0.4022399242842424,0.8675763072797607,-0.6037581960658848,True,False,False,False,False,False,True,False,False,False,True,False,1.8850067039987384,0.6782869311459889,-0.08675763072797493,-1.5712937789860895,True,False,False,False,False,False,True,False,False,False,False,True,2.113731366827042,1.5379761810868386,0.11041880274469641,-1.3713897329281972,True,False,False,False,False,False,True,False,False,False,True,False,3.7463522359807553,1.5379761810868386,2.350343086994245,0.8995202302894609,True,True,True,False,False,True,False,False,False,False,True,False,4.953072008833505,1.5379761810868386,3.6753687199306024,2.242875419798502,True,True,True,True,False,True,False,False,False,False,True,False,6.0257118069248365,1.5379761810868386,-0.13407997476140665,-1.619270750039974,True,True,True,True,False,True,False,False,False,True,False,True,6.0257118069248365,7.098351605016156,-6.861739884848965,-8.439996801535269,True,True,True,True,False,True,False,False,False,True,False,True
1y,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,stop_loss,stop_loss,losing_trades,3.7388098999473525,0.394944707740902,2.3433385992627747,-0.45173160173160815,True,False,True,False,False,True,False,False,False,False,True,False,3.817798841495527,0.394944707740902,3.0542390731964186,0.27878787878786715,True,False,True,False,False,True,False,False,False,False,True,False,6.582411795681943,0.394944707740902,5.028962611901002,2.308008658008648,True,True,True,True,False,True,False,False,False,False,True,False,7.345971563981052,0.394944707740902,6.450763559768305,3.7690476190476137,True,True,True,True,False,True,False,False,False,False,True,False,8.08320168509742,0.394944707740902,5.976829910479213,3.282034632034635,True,True,True,True,True,True,False,False,False,False,True,False,10.768825697735663,1.2638230647709243,3.844128488678252,1.0904761904761795,True,True,True,True,True,True,False,False,False,False,True,False,13.744075829383892,9.057398630858343,-8.636124275934701,-11.734199134199146,True,True,True,True,True,True,False,False,False,True,False,True
1y,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-27T21:00:00+00:00,0.3613,0.3617,-0.47907789,-0.0017341790403730439,stale_loss_72h,timeout,losing_trades,-0.35941387890516113,2.5988388166989114,-2.2394249377937507,-2.452615554940495,False,False,False,False,False,False,False,False,False,False,False,True,-0.35941387890516113,4.312966546862041,-2.37766104506497,-2.5910047052311125,False,False,False,False,False,False,False,False,False,False,False,True,0.19353055017971632,4.312966546862041,-0.4976499861763805,-0.7089122612787102,True,False,False,False,False,False,False,False,False,False,False,True,3.179430467238045,6.331213713021834,2.5435443737904455,2.3356490451148715,True,False,True,True,False,False,False,False,False,False,True,False,3.8153165606856603,6.331213713021834,3.179430467238045,2.972239136451702,True,False,True,True,False,False,False,False,False,False,True,False,9.427702515897158,10.340060823887196,-7.49239701410007,-7.711403265983938,True,True,True,True,True,False,False,False,False,True,False,True,9.427702515897158,20.901299419408346,-7.49239701410007,-7.711403265983938,True,True,True,True,True,False,False,False,False,True,False,True
1y,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,stop_loss,stop_loss,losing_trades,-0.053183002712327274,1.9518161995426238,-1.058341753975419,-2.486982057222899,False,False,False,False,False,False,True,False,False,False,False,True,1.3933946710631282,1.9518161995426238,0.9519757485507646,-0.45023438762864104,True,False,False,False,False,False,True,False,False,False,True,False,1.962452800085101,1.9518161995426238,1.797585491676863,0.40649280672450416,True,True,False,False,False,False,True,False,False,False,True,False,2.015635802797428,1.9518161995426238,0.10104770515343363,-1.3123498033299188,True,True,False,False,False,False,True,False,False,False,True,False,3.7068552890496242,1.9518161995426238,2.1273201084933273,0.7405625303087481,True,True,True,False,False,True,False,False,False,False,True,False,3.7068552890496242,15.183747274371104,-14.657235547519004,-16.264664044398934,True,True,True,False,False,True,False,False,False,True,False,True,3.7068552890496242,28.569909057065356,-9.753762697441886,-11.296723961420321,True,True,True,False,False,True,False,False,False,True,False,True
1y,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-29T09:00:00+00:00,4282.51,4473.2,17.8558803,0.04296294593203375,swing_exit_long_1d,exit_signal,winning_trades,0.30515067513190886,3.20106411517481,-2.878252704998659,1.3463480528942045,True,False,True,True,False,False,False,False,True,False,False,True,0.30515067513190886,3.20106411517481,-2.741885004023957,1.488787883741076,True,False,True,True,False,False,False,False,True,False,False,True,0.30515067513190886,3.20106411517481,-1.8959581507645422,2.372381850830473,True,False,True,True,False,False,False,False,True,False,False,True,0.30515067513190886,4.031789323079662,-2.974604310113554,1.2457061396237277,True,False,True,True,False,False,False,False,True,False,False,True,0.30515067513190886,4.031789323079662,-2.8961369936510817,1.3276674193405134,True,False,True,True,False,False,False,False,True,False,False,True,0.30515067513190886,4.031789323079662,-0.6201377090226188,3.7050115469666105,True,False,True,True,False,False,False,False,True,False,False,True,2.9278816060091266,4.031789323079662,2.728695341142815,7.2029601798945,True,True,True,True,True,False,False,False,True,False,True,False
1y,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,stop_loss,stop_loss,losing_trades,0.7827788649706464,3.9791258969341268,-3.783431180691458,-6.166666666666664,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,6.6536203522504955,-6.131767775603398,-8.566666666666666,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,8.610567514677111,-6.718851924331376,-9.16666666666666,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,12.067840834964127,-9.19765166340509,-11.699999999999996,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,12.915851272015669,-12.39399869536857,-14.966666666666672,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,20.026092628832366,-10.241356816699284,-12.766666666666662,False,False,False,False,False,False,True,False,False,False,False,True,0.7827788649706464,23.54859752120026,-16.764514024788006,-19.433333333333337,False,False,False,False,False,False,True,False,False,False,False,True
1y,ADA/USDT:USDT,short,short_pullback_restart,2026-01-20T09:00:00+00:00,2026-01-21T22:00:00+00:00,0.3605,0.3728,-9.358507,-0.03500375188061336,trailing_stop_loss,trailing_stop_loss,losing_trades,2.601931330472114,-0.8851931330472169,1.904506437768239,-1.54244105409155,False,False,False,False,False,False,True,False,False,False,True,False,2.762875536480695,-0.8851931330472169,2.011802575107298,-1.4314840499306594,False,False,False,False,False,False,True,False,False,False,True,False,4.721030042918456,-0.8851931330472169,3.5675965665236142,0.1773925104022194,True,False,True,False,False,True,False,False,False,False,True,False,5.525751072961374,-0.5364806866952794,2.816523605150217,-0.5993065187240011,True,False,True,False,False,True,False,False,False,False,True,False,5.525751072961374,-0.5364806866952794,3.540772532188853,0.14965325936200052,True,False,True,False,False,True,False,False,False,False,True,False,10.810085836909872,-0.5364806866952794,3.3798283261802573,-0.016782246879343418,True,True,True,True,True,True,False,False,False,False,True,False,27.896995708154513,-0.5364806866952794,24.0343347639485,21.342441054091534,True,True,True,True,True,True,False,False,False,False,True,False
1y,PAXG/USDT:USDT,long,long_1d_center_compression,2026-01-07T00:00:00+00:00,2026-01-22T23:00:00+00:00,4507.71,4971.15,42.8444889,0.09999960853344798,roi,roi,winning_trades,0.2144373032397084,0.38522273518199285,0.10037918791427922,10.291751022137632,True,True,True,True,True,False,False,False,True,False,True,False,0.2144373032397084,1.1083954416985902,-0.5795439686993853,9.541924613606467,True,True,True,True,True,False,False,False,True,False,False,True,0.7652152922362022,1.1083954416985902,0.6811301207970104,10.932209259246939,True,True,True,True,True,False,False,False,True,False,True,False,3.034509117608609,1.1083954416985902,1.9082103738571676,12.285446268726252,True,True,True,True,True,False,False,True,False,False,True,False,3.132876698550651,1.1083954416985902,1.979622421371328,12.3642002258353,True,True,True,True,True,False,False,True,False,False,True,False,13.308992888969366,1.1083954416985902,10.113354052885148,21.33416501948882,True,True,True,True,True,False,False,True,False,False,True,False,13.308992888969366,10.321555374510918,-5.475393017712192,4.142730787916703,True,True,True,True,True,False,False,True,False,True,False,True
1y,ZEC/USDT:USDT,short,short_pullback_restart,2026-01-23T08:00:00+00:00,2026-01-23T17:00:00+00:00,358.23,372.97,-9.79566899,-0.042614198220157544,trailing_stop_loss,trailing_stop_loss,losing_trades,2.1958870686650545,0.5013808081078767,1.4451564468992257,-2.7100549926025086,False,False,False,False,False,False,True,False,False,False,True,False,2.1958870686650545,3.890393329222187,-0.6917446443413636,-4.934882617312898,False,False,False,False,False,False,True,False,False,False,False,True,2.9412553288468315,3.890393329222187,2.598064187468175,-1.5097088462719355,False,False,False,False,False,False,True,False,False,False,True,False,8.303616912888442,3.890393329222187,7.560929833498685,3.6573625882812815,True,True,True,True,False,True,False,False,False,False,True,False,12.861624259323811,3.890393329222187,3.383650159530258,-0.6917985651676309,True,True,True,True,True,True,False,False,False,False,True,False,12.993002118132836,8.566372630506471,10.427112100168925,6.641478938112395,True,True,True,True,True,True,False,False,False,False,True,False,50.58583800305655,8.566372630506471,34.131431482424865,31.321154007202086,True,True,True,True,True,True,False,False,False,False,True,False
1y,ETH/USDT:USDT,short,short_pullback_restart,2026-01-25T04:00:00+00:00,2026-01-27T16:00:00+00:00,2941.54,2969.6,-4.48609308,-0.010240577650724962,stop_loss,stop_loss,losing_trades,1.7877828663793,2.0305765086206957,-1.6301858836207002,-2.6996586821868904,True,False,False,False,False,False,True,False,False,False,False,True,1.7877828663793,2.201980064655168,-0.966460129310354,-2.0296015012544526,True,False,False,False,False,False,True,False,False,False,False,True,1.7877828663793,2.539062500000003,-0.9701643318965499,-2.03334103904757,True,False,False,False,False,False,True,False,False,False,False,True,5.878569504310335,2.539062500000003,4.574690193965514,3.5644070792849996,True,False,True,True,False,True,False,False,False,False,True,False,9.976764547413792,2.539062500000003,8.220299030172418,7.244792183686102,True,True,True,True,True,True,False,False,False,False,True,False,27.397629310344822,2.539062500000003,24.573006465517235,23.753491708424836,True,True,True,True,True,True,False,False,False,False,True,False,41.540274784482754,2.539062500000003,31.813038793103445,31.062588304085608,True,True,True,True,True,True,False,False,False,False,True,False
1y,XRP/USDT:USDT,short,short_pullback_restart,2026-01-22T14:00:00+00:00,2026-01-27T17:00:00+00:00,1.9291,1.9129,3.18039637,0.007562894532501908,stale_flat_120h,timeout,winning_trades,1.8715039991635767,0.825971038736998,-0.0940979664383932,0.6464620807630485,True,False,True,False,False,False,False,False,True,False,False,True,1.8715039991635767,0.825971038736998,0.0888703016362609,0.8278938365040706,True,False,True,False,False,False,False,False,True,False,True,False,1.8715039991635767,1.5055674630142684,-0.3920748601599698,0.3509875071276725,True,False,True,False,False,False,False,False,True,False,False,True,6.71232160593863,1.5055674630142684,5.279941450154215,5.975371935099267,True,True,True,True,True,False,False,True,False,False,True,False,10.904908777249208,1.5055674630142684,8.41654033143395,9.085630604945312,True,True,True,True,True,False,False,True,False,False,True,False,21.532751319985373,1.5055674630142684,18.568665377176014,19.152501166347,True,True,True,True,True,False,False,True,False,False,True,False,41.586073500967125,1.5055674630142684,25.57373621203409,26.098745529003164,True,True,True,True,True,False,False,True,False,False,True,False
1y,NEAR/USDT:USDT,short,short_pullback_restart,2026-01-20T07:00:00+00:00,2026-01-29T14:00:00+00:00,1.561,1.405,22.56454518,0.09974080760144148,roi,roi,winning_trades,4.555160142348758,-0.1423487544483987,2.1352313167259807,11.815438821268415,True,True,True,True,True,False,False,True,False,False,True,False,6.832740213523138,-0.1423487544483987,5.338078291814943,14.698206278026898,True,True,True,True,True,False,False,True,False,False,True,False,7.8291814946619285,-0.1423487544483987,6.0498220640569365,15.338821268417673,True,True,True,True,True,False,False,True,False,False,True,False,14.021352313167265,-0.1423487544483987,12.52669039145907,21.168417680973725,True,True,True,True,True,False,False,True,False,False,True,False,22.41992882562277,-0.1423487544483987,15.088967971530245,23.47463164638052,True,True,True,True,True,False,False,True,False,False,True,False,22.70462633451957,-0.1423487544483987,20.640569395017796,28.471428571428568,True,True,True,True,True,False,False,True,False,False,True,False,40.2135231316726,-0.1423487544483987,31.459074733096088,38.20877642536835,True,True,True,True,True,False,False,True,False,False,True,False
1y,TAO/USDT:USDT,short,short_pullback_restart,2026-01-29T02:00:00+00:00,2026-01-30T01:00:00+00:00,233.85,210.24,25.24201333,0.09999540957057453,roi,roi,winning_trades,-0.7515220700152131,3.8051750380517504,-2.5780060882800546,7.6784904853538585,True,False,True,True,True,False,False,False,True,False,False,True,-0.2806316590563182,3.8051750380517504,-1.5886605783866075,8.567949540303605,True,False,True,True,True,False,False,False,True,False,False,True,1.4935312024353191,3.852739726027395,-2.706430745814306,7.563031858028646,True,True,True,True,True,False,False,False,True,False,False,True,15.334855403348557,3.9288432267884277,5.384322678843237,14.836925379516789,True,True,True,True,True,False,False,True,False,False,True,False,15.334855403348557,3.9288432267884277,8.414193302891931,17.560893735300397,True,True,True,True,True,False,False,True,False,False,True,False,32.4486301369863,3.9288432267884277,21.91305175038053,29.696878340816767,True,True,True,True,True,False,False,True,False,False,True,False,32.4486301369863,3.9288432267884277,26.041666666666664,33.408659397049384,True,True,True,True,True,False,False,True,False,False,True,False
1y,ADA/USDT:USDT,short,short_pullback_restart,2026-01-29T03:00:00+00:00,2026-01-31T04:00:00+00:00,0.3504,0.315,27.60492913,0.09989936722416684,roi,roi,winning_trades,2.634920634920644,0.4126984126984201,1.2698412698412709,11.144292237442919,True,True,True,True,True,False,False,False,True,False,True,False,7.777777777777785,0.4126984126984201,7.1746031746031775,16.452511415525116,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,5.84126984126985,15.253881278538817,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,9.587301587301589,18.62146118721461,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,4.41269841269842,13.969634703196352,True,True,True,True,True,False,False,True,False,False,True,False,30.031746031746025,0.4126984126984201,13.079365079365084,21.76073059360731,True,True,True,True,True,False,False,True,False,False,True,False,30.031746031746025,0.4126984126984201,12.539682539682534,21.275570776255698,True,True,True,True,True,False,False,True,False,False,True,False
1y,BTC/USDT:USDT,short,short_compression_breakdown,2026-01-29T15:00:00+00:00,2026-01-31T17:00:00+00:00,86978.8,78228.0,43.46777421,0.1000002735597289,roi,roi,winning_trades,3.4872424195940077,1.2425218591808558,-0.6120570639668698,9.41036344488542,True,True,True,True,True,False,False,True,False,True,False,True,3.4872424195940077,1.4940941862248849,-0.45495219103133683,9.551662244133063,True,True,True,True,True,False,False,True,False,True,False,True,3.4872424195940077,1.4940941862248849,0.6608886843585418,10.555240127479342,True,True,True,True,True,False,False,True,False,False,True,False,4.695249782686506,1.4940941862248849,-0.9060694380528749,9.145931192428499,True,True,True,True,True,False,False,True,False,True,False,True,4.695249782686506,1.4940941862248849,4.276729559748435,13.807296950521286,True,True,True,True,True,False,False,True,False,False,True,False,23.5567827376387,1.4940941862248849,11.599043820626882,20.39292471268861,True,True,True,True,True,False,False,True,False,False,True,False,23.5567827376387,1.4940941862248849,10.887533875338761,19.752998661742872,True,True,True,True,True,False,False,True,False,False,True,False
1y,LINK/USDT:USDT,short,short_pullback_restart,2026-01-31T09:00:00+00:00,2026-01-31T17:00:00+00:00,10.461,9.406,22.40806424,0.09995938127748513,roi,roi,winning_trades,4.7735487986391645,6.68722092281522,-6.134382309164362,4.469352834337059,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-6.081224750159463,4.517149412102098,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-0.999362109291935,9.086502246439156,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-5.209440782479271,5.3010132874486136,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,1.0631511800978248,10.941009463722407,True,True,True,True,True,False,False,True,False,False,True,False,24.335530512438876,7.112481394854334,5.751647884329155,15.156667622598222,True,True,True,True,True,False,False,True,False,False,True,False,24.335530512438876,7.112481394854334,3.8911333191579995,13.483787400822111,True,True,True,True,True,False,False,True,False,False,True,False
