rule,terms,selected,coverage,hit_rate_reach10,lift_vs_base,selected_avg_final_profit,rejected_avg_final_profit,base_avg_final_profit,proxy_full_profit_from_reach5,proxy_half_profit_from_reach5
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.3,2,36,0.2975206611570248,0.8333333333333334,0.14738292011019283,0.08282732696899858,0.06066886389010474,0.06726146447556075,0.059766808023834286,0.054883404011917145
hours_to_5pct <= 12 AND node_ret_3h <= -0.01,2,31,0.256198347107438,0.9032258064516129,0.21727539322847234,0.08811556092866837,0.06007838680837926,0.06726146447556075,0.05976514370899769,0.054882571854498845
hours_to_5pct <= 12 AND node_close_vs_ema20 <= -0.005,2,31,0.256198347107438,0.9032258064516129,0.21727539322847234,0.08811556092866837,0.06007838680837926,0.06726146447556075,0.05976514370899769,0.054882571854498845
hours_to_5pct <= 14 AND node_body_ratio >= 0.2,2,45,0.371900826446281,0.8,0.1140495867768595,0.07622646125840674,0.061953242696244054,0.06726146447556075,0.05975364261676284,0.054876821308381424
hours_to_5pct <= 12 AND node_body_ratio >= 0.2,2,34,0.2809917355371901,0.8823529411764706,0.19640252795333002,0.08465332540932007,0.06046464526006862,0.06726146447556075,0.05973729804889986,0.054868649024449934
adverse_before_5pct <= 0.0075 AND node_close_vs_ema20 <= -0.005,2,40,0.3305785123966942,0.8,0.1140495867768595,0.07941636537490546,0.06125904427835351,0.06726146447556075,0.05972441830575386,0.054862209152876935
node_body_ratio >= 0.3 AND node_close_position <= 0.4,2,63,0.5206611570247934,0.6984126984126984,0.012462285189557831,0.0686460915123607,0.06575747303903669,0.06726146447556075,0.059708295580815904,0.054854147790407946
hours_to_5pct <= 14,1,51,0.4214876033057851,0.7647058823529411,0.07875546912980058,0.07302416532498715,0.06306292528526439,0.06726146447556075,0.059704400260945,0.054852200130472505
hours_to_5pct <= 16 AND node_body_ratio >= 0.3,2,47,0.3884297520661157,0.7872340425531915,0.10128362933005097,0.07498178976566823,0.062358014629141145,0.06726146447556075,0.059703670404846344,0.054851835202423184
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.35,2,38,0.3140495867768595,0.8157894736842105,0.12983906046106997,0.08087153619340193,0.06103034730353709,0.06726146447556075,0.059695193184704745,0.05484759659235237
adverse_before_5pct <= 0.0125 AND node_close_vs_ema20 <= -0.015,2,37,0.30578512396694213,0.8378378378378378,0.1518874246146973,0.08169475633614584,0.06090394306077924,0.06726146447556075,0.05969178499535039,0.0548458924976752
hours_to_5pct <= 20 AND node_close_vs_ema20 <= -0.01,2,49,0.4049586776859504,0.7755102040816326,0.08955979085849208,0.0739237431127166,0.06272741373638525,0.06726146447556075,0.05968812737622408,0.05484406368811204
node_body_ratio >= 0.4 AND node_ret_3h <= -0.02,2,57,0.47107438016528924,0.7192982456140351,0.03334783239089456,0.07052327172569271,0.064356417393412,0.06726146447556075,0.059667987507144506,0.05483399375357225
node_body_ratio >= 0.5 AND node_close_position <= 0.4,2,56,0.4628099173553719,0.7142857142857143,0.02833530106257376,0.07088230220699035,0.0641419735069445,0.06726146447556075,0.059664536558607095,0.05483226827930355
adverse_before_5pct <= 0.0175 AND hours_to_5pct <= 16,2,50,0.4132231404958678,0.76,0.07404958677685947,0.07337922732072939,0.06295318078178001,0.06726146447556075,0.05966083773583859,0.054830418867919305
node_body_ratio >= 0.2 AND node_close_position <= 0.4,2,65,0.5371900826446281,0.6923076923076923,0.006357279084551748,0.06796911557793982,0.06644008373172793,0.06726146447556075,0.05965283068236436,0.05482641534118218
hours_to_5pct <= 18,1,62,0.512396694214876,0.7258064516129032,0.039856038389762705,0.06881298105128147,0.0656310572264983,0.06726146447556075,0.05963970929900373,0.05481985464950187
node_close_profit >= 0.047 AND node_close_position <= 0.3,2,51,0.4214876033057851,0.7254901960784313,0.039539782855290806,0.07283225857307621,0.06320274306165664,0.06726146447556075,0.059623513944023855,0.054811756972011925
adverse_before_5pct <= 0.0125 AND hours_to_5pct <= 14,2,39,0.32231404958677684,0.8205128205128205,0.13456240728967994,0.07982533869773144,0.061285963321113725,0.06726146447556075,0.05961312569596303,0.05480656284798152
adverse_before_5pct <= 0.015 AND hours_to_5pct <= 14,2,41,0.33884297520661155,0.8048780487804879,0.11892763555734731,0.0783371003035647,0.06158520111370873,0.06726146447556075,0.059601827375588036,0.05480091368779402
hours_to_5pct <= 20,1,64,0.5289256198347108,0.71875,0.03279958677685946,0.06809057463583104,0.06633053376929236,0.06726146447556075,0.05956856840242303,0.054784284201211515
node_body_ratio >= 0.5 AND node_ret_3h <= -0.015,2,57,0.47107438016528924,0.7192982456140351,0.03334783239089456,0.07025203520035253,0.0645979874237931,0.06726146447556075,0.05954021492909169,0.054770107464545845
adverse_before_5pct <= 0.015 AND hours_to_5pct <= 18,2,52,0.4297520661157025,0.75,0.06404958677685946,0.07219218280867806,0.06354556080422598,0.06726146447556075,0.05953713641364677,0.05476856820682338
node_close_profit >= 0.05 AND node_body_ratio >= 0.4,2,52,0.4297520661157025,0.75,0.06404958677685946,0.07218578344185049,0.06355038351545836,0.06726146447556075,0.059534386272530784,0.054767193136265394
node_close_profit >= 0.05,1,57,0.47107438016528924,0.7192982456140351,0.03334783239089456,0.07019927429286292,0.06464497760702602,0.06726146447556075,0.05951536061729906,0.05475768030864953
adverse_before_5pct <= 0.0175 AND node_close_position <= 0.25,2,39,0.32231404958677684,0.7948717948717948,0.10892138164865428,0.0795196575437403,0.06143134826020707,0.06726146447556075,0.05951460036533779,0.0547573001826689
node_body_ratio >= 0.3 AND node_close_position <= 0.25,2,45,0.371900826446281,0.7555555555555555,0.069605142332415,0.07555380933440746,0.06235152344071733,0.06726146447556075,0.059503482810316824,0.054751741405158406
node_close_position <= 0.25 AND node_ret_3h <= -0.01,2,45,0.371900826446281,0.7555555555555555,0.069605142332415,0.07555380933440746,0.06235152344071733,0.06726146447556075,0.059503482810316824,0.054751741405158406
node_close_position <= 0.25 AND node_close_vs_ema20 <= -0.005,2,45,0.371900826446281,0.7555555555555555,0.069605142332415,0.07555380933440746,0.06235152344071733,0.06726146447556075,0.059503482810316824,0.054751741405158406
node_close_position <= 0.3 AND node_close_vs_ema20 <= -0.01,2,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.07496520857406916,0.06253650142847561,0.06726146447556075,0.059490905738902325,0.054745452869451164
node_close_profit >= 0.05 AND node_ret_3h <= -0.01,2,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.07496240887867064,0.0625382185749867,0.06726146447556075,0.05948984139189131,0.05474492069594565
node_close_profit >= 0.05 AND node_close_vs_ema20 <= -0.005,2,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.07496240887867064,0.0625382185749867,0.06726146447556075,0.05948984139189131,0.05474492069594565
adverse_before_5pct <= 0.015 AND hours_to_5pct <= 20,2,54,0.4462809917355372,0.7407407407407407,0.05479032751760016,0.07121084180675914,0.06407838423847549,0.06726146447556075,0.059465995517066064,0.05473299775853304
node_close_position <= 0.3,1,53,0.4380165289256198,0.7169811320754716,0.031030718852331107,0.07153316315206003,0.06393205227181867,0.06726146447556075,0.059431881380654396,0.0547159406903272
node_body_ratio >= 0.2 AND node_close_position <= 0.3,2,53,0.4380165289256198,0.7169811320754716,0.031030718852331107,0.07153316315206003,0.06393205227181867,0.06726146447556075,0.059431881380654396,0.0547159406903272
node_body_ratio >= 0.4 AND node_close_position <= 0.35,2,53,0.4380165289256198,0.7169811320754716,0.031030718852331107,0.0715329662609428,0.0639322057310718,0.06726146447556075,0.05943179513909066,0.054715897569545334
node_close_profit >= 0.047 AND node_close_position <= 0.4,2,64,0.5289256198347108,0.6875,0.0015495867768594573,0.06779000830502306,0.06666801175476098,0.06726146447556075,0.05940959116959898,0.05470479558479949
node_close_position <= 0.4 AND node_close_vs_ema20 <= -0.01,2,55,0.45454545454545453,0.7272727272727273,0.04132231404958675,0.07069402096723369,0.06440100073249998,0.06726146447556075,0.0594063731669244,0.0547031865834622
adverse_before_5pct <= 0.0175 AND node_close_profit >= 0.05,2,50,0.4132231404958678,0.74,0.05404958677685945,0.07275846436063403,0.06339033779593169,0.06726146447556075,0.05940432411596448,0.05470216205798224
adverse_before_5pct <= 0.0125 AND node_close_profit >= 0.05,2,44,0.36363636363636365,0.7727272727272727,0.08677685950413216,0.07584235068396285,0.062358100927902435,0.06726146447556075,0.059397218430531945,0.054698609215265974
hours_to_5pct <= 14 AND node_body_ratio >= 0.3,2,42,0.34710743801652894,0.8095238095238095,0.12357339630066899,0.07707139291228937,0.06204605948388224,0.06726146447556075,0.059396681837323585,0.0546983409186618
hours_to_5pct <= 18 AND node_body_ratio >= 0.3,2,51,0.4214876033057851,0.7647058823529411,0.07875546912980058,0.07227338606792254,0.06360992160112575,0.06726146447556075,0.059387956111273135,0.05469397805563657
node_body_ratio >= 0.3 AND node_close_position <= 0.35,2,55,0.45454545454545453,0.7090909090909091,0.023140495867768562,0.07059232346618308,0.06448574865004215,0.06726146447556075,0.059360147030083216,0.054680073515041616
adverse_before_5pct <= 0.0175 AND hours_to_5pct <= 14,2,45,0.371900826446281,0.7777777777777778,0.09182736455463725,0.07515146109702703,0.06258975594969259,0.06726146447556075,0.05935384916831584,0.05467692458415792
hours_to_5pct <= 12 AND node_ret_3h <= -0.015,2,30,0.24793388429752067,0.9,0.21404958677685948,0.08771976712139692,0.06051696909781258,0.06726146447556075,0.05935200837720585,0.054676004188602925
hours_to_5pct <= 12 AND node_body_ratio >= 0.3,2,33,0.2727272727272727,0.8787878787878788,0.19283746556473824,0.08418800287017182,0.060914012577581604,0.06726146447556075,0.05932400078277414,0.05466200039138707
hours_to_5pct <= 20 AND node_body_ratio >= 0.3,2,53,0.4380165289256198,0.7547169811320755,0.06876656790893498,0.07127046492410911,0.06413680236125101,0.06726146447556075,0.05931681521469242,0.054658407607346214
adverse_before_5pct <= 0.0075 AND node_ret_3h <= -0.01,2,41,0.33884297520661155,0.7804878048780488,0.09453739165490826,0.0774392317810137,0.062045358731516134,0.06726146447556075,0.0592975909340625,0.054648795467031254
adverse_before_5pct <= 0.015 AND node_close_vs_ema20 <= -0.015,2,42,0.34710743801652894,0.7857142857142857,0.09976387249114516,0.07678423272623462,0.06219872692456959,0.06726146447556075,0.059297006400841776,0.05464850320042089
node_close_position <= 0.4 AND node_ret_3h <= -0.01,2,64,0.5289256198347108,0.6875,0.0015495867768594573,0.0675675001581307,0.0669178454635524,0.06726146447556075,0.05929190091008566,0.054645950455042835
node_close_position <= 0.4 AND node_close_vs_ema20 <= -0.005,2,64,0.5289256198347108,0.6875,0.0015495867768594573,0.0675675001581307,0.0669178454635524,0.06726146447556075,0.05929190091008566,0.054645950455042835
adverse_before_5pct <= 0.0175 AND hours_to_5pct <= 18,2,56,0.4628099173553719,0.7321428571428571,0.04619244391971655,0.07007121683877364,0.06484075474725429,0.06726146447556075,0.05928915820637457,0.05464457910318729
hours_to_5pct <= 12 AND node_ret_3h <= -0.02,2,28,0.23140495867768596,0.9285714285714286,0.24262101534828806,0.09011244527090127,0.06038159928986685,0.06726146447556075,0.05928221874037385,0.05464110937018693
hours_to_5pct <= 18 AND node_body_ratio >= 0.2,2,55,0.45454545454545453,0.7454545454545455,0.05950413223140494,0.07040771059124443,0.06463959271249102,0.06726146447556075,0.05927623208692929,0.05463811604346465
hours_to_5pct <= 18 AND node_close_vs_ema20 <= -0.01,2,48,0.39669421487603307,0.7708333333333334,0.08488292011019283,0.07337920862312027,0.0632388381867545,0.06726146447556075,0.05927439680917168,0.05463719840458584
adverse_before_5pct <= 0.0175 AND hours_to_5pct <= 20,2,58,0.4793388429752066,0.7241379310344828,0.03818751781134222,0.06923069128422514,0.06544852550885387,0.06726146447556075,0.059218017309793876,0.05460900865489694
